stream_index	book	chapter	verse	predication_id	previous_predication_id	finite_verb	finite_lemma	finite_compact	subject_person	subject_number	subject_status	subject_source	continuity_status	continuity_source	previous_subject_person	previous_subject_number	previous_finite_verb	independence_status	subordination_status
631	1corintios	11	31	1corintios-11-31-P02	1corintios-11-31-P01	ἐκρινόμεθα	κρίνω	V-IPI-1P	1	P	confirmed	finite_verb_morphology	same	person_number_match	1	P	διεκρίνομεν	candidate	not_detected
632	1corintios	11	32	1corintios-11-32-P01	1corintios-11-31-P02	παιδευόμεθα	παιδεύω	V-PPI-1P	1	P	confirmed	finite_verb_morphology	same	person_number_match	1	P	ἐκρινόμεθα	candidate	not_detected
633	1corintios	11	32	1corintios-11-32-P02	1corintios-11-32-P01	κατακριθῶμεν	κατακρίνω	V-APS-1P	1	P	confirmed	finite_verb_morphology	same	person_number_match	1	P	παιδευόμεθα	unresolved	candidate
634	1corintios	11	33	1corintios-11-33-P01	1corintios-11-32-P02	ἐκδέχεσθε	ἐκδέχομαι	V-PMD-2P	2	P	confirmed	finite_verb_morphology	shift	person_number_change	1	P	κατακριθῶμεν	unresolved	candidate
635	1corintios	11	34	1corintios-11-34-P01	1corintios-11-33-P01	πεινᾷ	πεινάω	V-PAI-3S			candidate	nearest_agreeing_nominative_no_visible_boundary	unresolved	missing_subject_person_or_number	2	P	ἐκδέχεσθε	unresolved	candidate
636	1corintios	11	34	1corintios-11-34-P02	1corintios-11-34-P01	ἐσθιέτω	ἐσθίω	V-PAD-3S	3	S	confirmed	finite_verb_morphology	unresolved	missing_subject_person_or_number			πεινᾷ	candidate	not_detected
637	1corintios	11	34	1corintios-11-34-P03	1corintios-11-34-P02	συνέρχησθε	συνέρχομαι	V-PMS-2P	2	P	confirmed	finite_verb_morphology	shift	person_number_change	3	S	ἐσθιέτω	unresolved	candidate
638	1corintios	11	34	1corintios-11-34-P04	1corintios-11-34-P03	ἔλθω	ἔρχομαι	V-AAS-1S	1	S	confirmed	finite_verb_morphology	shift	person_number_change	2	P	συνέρχησθε	unresolved	candidate
639	1corintios	11	34	1corintios-11-34-P05	1corintios-11-34-P04	διατάξομαι	διατάσσω	V-FMI-1S	1	S	confirmed	finite_verb_morphology	same	person_number_match	1	S	ἔλθω	candidate	not_detected
640	1corintios	12	1	1corintios-12-1-P01	1corintios-11-34-P05	θέλω	θέλω	V-PAI-1S	1	S	confirmed	finite_verb_morphology	same	person_number_match	1	S	διατάξομαι	candidate	not_detected
641	1corintios	12	2	1corintios-12-2-P01	1corintios-12-1-P01	οἴδατε	οἶδα	V-XAI-2P	2	P	confirmed	finite_verb_morphology	shift	person_number_change	1	S	θέλω	candidate	not_detected
642	1corintios	12	2	1corintios-12-2-P02	1corintios-12-2-P01	ἦτε	εἰμί	V-IAI-2P	2	P	confirmed	finite_verb_morphology	same	person_number_match	2	P	οἴδατε	unresolved	candidate
643	1corintios	12	2	1corintios-12-2-P03	1corintios-12-2-P02	ἤγεσθε	ἄγω	V-IPI-2P	2	P	confirmed	finite_verb_morphology	same	person_number_match	2	P	ἦτε	unresolved	candidate
644	1corintios	12	3	1corintios-12-3-P01	1corintios-12-2-P03	γνωρίζω	γνωρίζω	V-PAI-1S	1	S	confirmed	finite_verb_morphology	shift	person_number_change	2	P	ἤγεσθε	candidate	not_detected
645	1corintios	12	3	1corintios-12-3-P02	1corintios-12-3-P01	λέγει	λέγω	V-PAI-3S			candidate	nearest_agreeing_nominative_no_visible_boundary	unresolved	missing_subject_person_or_number	1	S	γνωρίζω	unresolved	candidate
646	1corintios	12	3	1corintios-12-3-P03	1corintios-12-3-P02	δύναται	δύναμαι	V-PMI-3S			candidate	nearest_agreeing_nominative_no_visible_boundary	unresolved	missing_subject_person_or_number			λέγει	candidate	not_detected
647	1corintios	12	4	1corintios-12-4-P01	1corintios-12-3-P03	εἰσίν	εἰμί	V-PAI-3P	3	P	confirmed	finite_verb_morphology	unresolved	missing_subject_person_or_number			δύναται	candidate	not_detected
648	1corintios	12	5	1corintios-12-5-P01	1corintios-12-4-P01	εἰσιν	εἰμί	V-PAI-3P			candidate	nearest_agreeing_nominative_no_visible_boundary	unresolved	missing_subject_person_or_number	3	P	εἰσίν	candidate	not_detected
649	1corintios	12	6	1corintios-12-6-P01	1corintios-12-5-P01	εἰσίν	εἰμί	V-PAI-3P			candidate	nearest_agreeing_nominative_no_visible_boundary	unresolved	missing_subject_person_or_number			εἰσιν	candidate	not_detected
650	1corintios	12	7	1corintios-12-7-P01	1corintios-12-6-P01	δίδοται	δίδωμι	V-PPI-3S	3	S	confirmed	finite_verb_morphology	unresolved	missing_subject_person_or_number			εἰσίν	candidate	not_detected
651	1corintios	12	8	1corintios-12-8-P01	1corintios-12-7-P01	δίδοται	δίδωμι	V-PPI-3S	3	S	confirmed	finite_verb_morphology	same	person_number_match	3	S	δίδοται	candidate	not_detected
652	1corintios	12	11	1corintios-12-11-P01	1corintios-12-8-P01	ἐνεργεῖ	ἐνεργέω	V-PAI-3S	3	S	confirmed	finite_verb_morphology	same	person_number_match	3	S	δίδοται	candidate	not_detected
653	1corintios	12	11	1corintios-12-11-P02	1corintios-12-11-P01	βούλεται	βούλομαι	V-PMI-3S			candidate	nearest_agreeing_nominative_no_visible_boundary	unresolved	missing_subject_person_or_number	3	S	ἐνεργεῖ	unresolved	candidate
654	1corintios	12	12	1corintios-12-12-P01	1corintios-12-11-P02	ἐστιν	εἰμί	V-PAI-3S			candidate	nearest_agreeing_nominative_no_visible_boundary	unresolved	missing_subject_person_or_number			βούλεται	candidate	not_detected
655	1corintios	12	12	1corintios-12-12-P02	1corintios-12-12-P01	ἔχει	ἔχω	V-PAI-3S	3	S	confirmed	finite_verb_morphology	unresolved	missing_subject_person_or_number			ἐστιν	candidate	not_detected
656	1corintios	12	12	1corintios-12-12-P03	1corintios-12-12-P02	ἐστιν	εἰμί	V-PAI-3S			candidate	nearest_agreeing_nominative_no_visible_boundary	unresolved	missing_subject_person_or_number	3	S	ἔχει	candidate	not_detected
657	1corintios	12	13	1corintios-12-13-P01	1corintios-12-12-P03	ἐβαπτίσθημεν	βαπτίζω	V-API-1P	1	P	confirmed	finite_verb_morphology	unresolved	missing_subject_person_or_number			ἐστιν	candidate	not_detected
658	1corintios	12	13	1corintios-12-13-P02	1corintios-12-13-P01	ἐποτίσθημεν	ποτίζω	V-API-1P	1	P	confirmed	finite_verb_morphology	same	person_number_match	1	P	ἐβαπτίσθημεν	candidate	not_detected
659	1corintios	12	14	1corintios-12-14-P01	1corintios-12-13-P02	ἔστιν	εἰμί	V-PAI-3S			candidate	nearest_agreeing_nominative_no_visible_boundary	unresolved	missing_subject_person_or_number	1	P	ἐποτίσθημεν	candidate	not_detected
660	1corintios	12	15	1corintios-12-15-P01	1corintios-12-14-P01	εἴπῃ	λέγω	V-AAS-3S	3	S	confirmed	finite_verb_morphology	unresolved	missing_subject_person_or_number			ἔστιν	unresolved	candidate
661	1corintios	12	15	1corintios-12-15-P02	1corintios-12-15-P01	εἰμὶ	εἰμί	V-PAI-1S	1	S	confirmed	finite_verb_morphology	shift	person_number_change	3	S	εἴπῃ	unresolved	candidate
662	1corintios	12	15	1corintios-12-15-P03	1corintios-12-15-P02	εἰμὶ	εἰμί	V-PAI-1S	1	S	confirmed	finite_verb_morphology	same	person_number_match	1	S	εἰμὶ	candidate	not_detected
663	1corintios	12	15	1corintios-12-15-P04	1corintios-12-15-P03	ἔστιν	εἰμί	V-PAI-3S	3	S	confirmed	finite_verb_morphology	shift	person_number_change	1	S	εἰμὶ	candidate	not_detected
664	1corintios	12	16	1corintios-12-16-P01	1corintios-12-15-P04	εἴπῃ	λέγω	V-AAS-3S	3	S	confirmed	finite_verb_morphology	same	person_number_match	3	S	ἔστιν	unresolved	candidate
665	1corintios	12	16	1corintios-12-16-P02	1corintios-12-16-P01	εἰμὶ	εἰμί	V-PAI-1S	1	S	confirmed	finite_verb_morphology	shift	person_number_change	3	S	εἴπῃ	unresolved	candidate
666	1corintios	12	16	1corintios-12-16-P03	1corintios-12-16-P02	εἰμὶ	εἰμί	V-PAI-1S	1	S	confirmed	finite_verb_morphology	same	person_number_match	1	S	εἰμὶ	candidate	not_detected
667	1corintios	12	16	1corintios-12-16-P04	1corintios-12-16-P03	ἔστιν	εἰμί	V-PAI-3S	3	S	confirmed	finite_verb_morphology	shift	person_number_change	1	S	εἰμὶ	candidate	not_detected
668	1corintios	12	18	1corintios-12-18-P01	1corintios-12-16-P04	ἔθετο	τίθημι	V-AMI-3S			candidate	nearest_agreeing_nominative_no_visible_boundary	unresolved	missing_subject_person_or_number	3	S	ἔστιν	candidate	not_detected
669	1corintios	12	18	1corintios-12-18-P02	1corintios-12-18-P01	ἠθέλησεν	θέλω	V-AAI-3S	3	S	confirmed	finite_verb_morphology	unresolved	missing_subject_person_or_number			ἔθετο	unresolved	candidate
670	1corintios	12	19	1corintios-12-19-P01	1corintios-12-18-P02	ἦν	εἰμί	V-IAI-3S	3	S	confirmed	finite_verb_morphology	same	person_number_match	3	S	ἠθέλησεν	unresolved	candidate
671	1corintios	12	21	1corintios-12-21-P01	1corintios-12-19-P01	δύναται	δύναμαι	V-PMI-3S	3	S	confirmed	finite_verb_morphology	same	person_number_match	3	S	ἦν	candidate	not_detected
672	1corintios	12	21	1corintios-12-21-P02	1corintios-12-21-P01	ἔχω	ἔχω	V-PAI-1S	1	S	confirmed	finite_verb_morphology	shift	person_number_change	3	S	δύναται	candidate	not_detected
673	1corintios	12	21	1corintios-12-21-P03	1corintios-12-21-P02	ἔχω	ἔχω	V-PAI-1S	1	S	confirmed	finite_verb_morphology	same	person_number_match	1	S	ἔχω	candidate	not_detected
674	1corintios	12	22	1corintios-12-22-P01	1corintios-12-21-P03	ἐστιν	εἰμί	V-PAI-3S			candidate	nearest_agreeing_nominative_no_visible_boundary	unresolved	missing_subject_person_or_number	1	S	ἔχω	candidate	not_detected
675	1corintios	12	23	1corintios-12-23-P01	1corintios-12-22-P01	δοκοῦμεν	δοκέω	V-PAI-1P	1	P	confirmed	finite_verb_morphology	unresolved	missing_subject_person_or_number			ἐστιν	candidate	not_detected
676	1corintios	12	23	1corintios-12-23-P02	1corintios-12-23-P01	περιτίθεμεν	περιτίθημι	V-PAI-1P	1	P	confirmed	finite_verb_morphology	same	person_number_match	1	P	δοκοῦμεν	candidate	not_detected
677	1corintios	12	23	1corintios-12-23-P03	1corintios-12-23-P02	ἔχει	ἔχω	V-PAI-3S			candidate	nearest_agreeing_nominative_no_visible_boundary	unresolved	missing_subject_person_or_number	1	P	περιτίθεμεν	candidate	not_detected
678	1corintios	12	24	1corintios-12-24-P01	1corintios-12-23-P03	ἔχει	ἔχω	V-PAI-3S			candidate	nearest_agreeing_nominative_no_visible_boundary	unresolved	missing_subject_person_or_number			ἔχει	candidate	not_detected
679	1corintios	12	24	1corintios-12-24-P02	1corintios-12-24-P01	συνεκέρασεν	συγκεράννυμι	V-AAI-3S			candidate	nearest_agreeing_nominative_no_visible_boundary	unresolved	missing_subject_person_or_number			ἔχει	candidate	not_detected
680	1corintios	12	25	1corintios-12-25-P01	1corintios-12-24-P02	ᾖ	εἰμί	V-PAS-3S	3	S	confirmed	finite_verb_morphology	unresolved	missing_subject_person_or_number			συνεκέρασεν	unresolved	candidate
681	1corintios	12	25	1corintios-12-25-P02	1corintios-12-25-P01	μεριμνῶσι	μεριμνάω	V-PAS-3P	3	P	confirmed	finite_verb_morphology	shift	person_number_change	3	S	ᾖ	candidate	not_detected
682	1corintios	12	26	1corintios-12-26-P01	1corintios-12-25-P02	πάσχει	πάσχω	V-PAI-3S	3	S	confirmed	finite_verb_morphology	shift	person_number_change	3	P	μεριμνῶσι	candidate	not_detected
683	1corintios	12	26	1corintios-12-26-P02	1corintios-12-26-P01	συμπάσχει	συμπάσχω	V-PAI-3S			candidate	nearest_agreeing_nominative_no_visible_boundary	unresolved	missing_subject_person_or_number	3	S	πάσχει	candidate	not_detected
684	1corintios	12	26	1corintios-12-26-P03	1corintios-12-26-P02	δοξάζεται	δοξάζω	V-PPI-3S	3	S	confirmed	finite_verb_morphology	unresolved	missing_subject_person_or_number			συμπάσχει	candidate	not_detected
685	1corintios	12	26	1corintios-12-26-P04	1corintios-12-26-P03	συγχαίρει	συγχαίρω	V-PAI-3S			candidate	nearest_agreeing_nominative_no_visible_boundary	unresolved	missing_subject_person_or_number	3	S	δοξάζεται	candidate	not_detected
686	1corintios	12	27	1corintios-12-27-P01	1corintios-12-26-P04	ἐστε	εἰμί	V-PAI-2P	2	P	confirmed	finite_verb_morphology	unresolved	missing_subject_person_or_number			συγχαίρει	candidate	not_detected
687	1corintios	12	28	1corintios-12-28-P01	1corintios-12-27-P01	ἔθετο	τίθημι	V-AMI-3S	3	S	confirmed	finite_verb_morphology	shift	person_number_change	2	P	ἐστε	candidate	not_detected
688	1corintios	12	30	1corintios-12-30-P01	1corintios-12-28-P01	ἔχουσιν	ἔχω	V-PAI-3P			candidate	nearest_agreeing_nominative_no_visible_boundary	unresolved	missing_subject_person_or_number	3	S	ἔθετο	candidate	not_detected
689	1corintios	12	30	1corintios-12-30-P02	1corintios-12-30-P01	λαλοῦσιν	λαλέω	V-PAI-3P			candidate	nearest_agreeing_nominative_no_visible_boundary	unresolved	missing_subject_person_or_number			ἔχουσιν	candidate	not_detected
690	1corintios	12	30	1corintios-12-30-P03	1corintios-12-30-P02	διερμηνεύουσιν	διερμηνεύω	V-PAI-3P			candidate	nearest_agreeing_nominative_no_visible_boundary	unresolved	missing_subject_person_or_number			λαλοῦσιν	candidate	not_detected
691	1corintios	12	31	1corintios-12-31-P01	1corintios-12-30-P03	ζηλοῦτε	ζηλόω	V-PAD-2P	2	P	confirmed	finite_verb_morphology	unresolved	missing_subject_person_or_number			διερμηνεύουσιν	candidate	not_detected
692	1corintios	12	31	1corintios-12-31-P02	1corintios-12-31-P01	δείκνυμι	δείκνυμι	V-PAI-1S	1	S	confirmed	finite_verb_morphology	shift	person_number_change	2	P	ζηλοῦτε	candidate	not_detected
693	1corintios	13	1	1corintios-13-1-P01	1corintios-12-31-P02	λαλῶ	λαλέω	V-PAS-1S	1	S	confirmed	finite_verb_morphology	same	person_number_match	1	S	δείκνυμι	unresolved	candidate
694	1corintios	13	1	1corintios-13-1-P02	1corintios-13-1-P01	ἔχω	ἔχω	V-PAS-1S	1	S	confirmed	finite_verb_morphology	same	person_number_match	1	S	λαλῶ	candidate	not_detected
695	1corintios	13	1	1corintios-13-1-P03	1corintios-13-1-P02	γέγονα	γίνομαι	V-XAI-1S	1	S	confirmed	finite_verb_morphology	same	person_number_match	1	S	ἔχω	candidate	not_detected
696	1corintios	13	2	1corintios-13-2-P01	1corintios-13-1-P03	ἔχω	ἔχω	V-PAS-1S	1	S	confirmed	finite_verb_morphology	same	person_number_match	1	S	γέγονα	unresolved	candidate
697	1corintios	13	2	1corintios-13-2-P02	1corintios-13-2-P01	εἰδῶ	οἶδα	V-XAS-1S	1	S	confirmed	finite_verb_morphology	same	person_number_match	1	S	ἔχω	candidate	not_detected
698	1corintios	13	2	1corintios-13-2-P03	1corintios-13-2-P02	ἔχω	ἔχω	V-PAS-1S	1	S	confirmed	finite_verb_morphology	same	person_number_match	1	S	εἰδῶ	candidate	not_detected
699	1corintios	13	2	1corintios-13-2-P04	1corintios-13-2-P03	ἔχω	ἔχω	V-PAS-1S	1	S	confirmed	finite_verb_morphology	same	person_number_match	1	S	ἔχω	unresolved	candidate
700	1corintios	13	2	1corintios-13-2-P05	1corintios-13-2-P04	εἰμι	εἰμί	V-PAI-1S	1	S	confirmed	finite_verb_morphology	same	person_number_match	1	S	ἔχω	candidate	not_detected
701	1corintios	13	4	1corintios-13-4-P01	1corintios-13-2-P05	μακροθυμεῖ	μακροθυμέω	V-PAI-3S			candidate	nearest_agreeing_nominative_no_visible_boundary	unresolved	missing_subject_person_or_number	1	S	εἰμι	candidate	not_detected
702	1corintios	13	4	1corintios-13-4-P02	1corintios-13-4-P01	χρηστεύεται	χρηστεύομαι	V-PMI-3S	3	S	confirmed	finite_verb_morphology	unresolved	missing_subject_person_or_number			μακροθυμεῖ	candidate	not_detected
703	1corintios	13	4	1corintios-13-4-P03	1corintios-13-4-P02	ζηλοῖ	ζηλόω	V-PAI-3S			candidate	nearest_agreeing_nominative_no_visible_boundary	unresolved	missing_subject_person_or_number	3	S	χρηστεύεται	candidate	not_detected
704	1corintios	13	4	1corintios-13-4-P04	1corintios-13-4-P03	περπερεύεται	περπερεύομαι	V-PMI-3S			candidate	nearest_agreeing_nominative_no_visible_boundary	unresolved	missing_subject_person_or_number			ζηλοῖ	candidate	not_detected
705	1corintios	13	4	1corintios-13-4-P05	1corintios-13-4-P04	φυσιοῦται	φυσιόω	V-PPI-3S	3	S	confirmed	finite_verb_morphology	unresolved	missing_subject_person_or_number			περπερεύεται	candidate	not_detected
706	1corintios	13	5	1corintios-13-5-P01	1corintios-13-4-P05	ἀσχημονεῖ	ἀσχημονέω	V-PAI-3S	3	S	confirmed	finite_verb_morphology	same	person_number_match	3	S	φυσιοῦται	candidate	not_detected
707	1corintios	13	5	1corintios-13-5-P02	1corintios-13-5-P01	ζητεῖ	ζητέω	V-PAI-3S	3	S	confirmed	finite_verb_morphology	same	person_number_match	3	S	ἀσχημονεῖ	candidate	not_detected
708	1corintios	13	5	1corintios-13-5-P03	1corintios-13-5-P02	παροξύνεται	παροξύνομαι	V-PPI-3S	3	S	confirmed	finite_verb_morphology	same	person_number_match	3	S	ζητεῖ	candidate	not_detected
709	1corintios	13	5	1corintios-13-5-P04	1corintios-13-5-P03	λογίζεται	λογίζομαι	V-PMI-3S	3	S	confirmed	finite_verb_morphology	same	person_number_match	3	S	παροξύνεται	candidate	not_detected
710	1corintios	13	6	1corintios-13-6-P01	1corintios-13-5-P04	χαίρει	χαίρω	V-PAI-3S	3	S	confirmed	finite_verb_morphology	same	person_number_match	3	S	λογίζεται	candidate	not_detected
711	1corintios	13	6	1corintios-13-6-P02	1corintios-13-6-P01	συγχαίρει	συγχαίρω	V-PAI-3S	3	S	confirmed	finite_verb_morphology	same	person_number_match	3	S	χαίρει	candidate	not_detected
712	1corintios	13	7	1corintios-13-7-P01	1corintios-13-6-P02	στέγει	στέγω	V-PAI-3S	3	S	confirmed	finite_verb_morphology	same	person_number_match	3	S	συγχαίρει	candidate	not_detected
713	1corintios	13	7	1corintios-13-7-P02	1corintios-13-7-P01	πιστεύει	πιστεύω	V-PAI-3S	3	S	confirmed	finite_verb_morphology	same	person_number_match	3	S	στέγει	candidate	not_detected
714	1corintios	13	7	1corintios-13-7-P03	1corintios-13-7-P02	ἐλπίζει	ἐλπίζω	V-PAI-3S	3	S	confirmed	finite_verb_morphology	same	person_number_match	3	S	πιστεύει	candidate	not_detected
