book	chapter	continuity_source	continuity_status	finite_compact	finite_verb	independence_status	movement_reason_count	movement_reasons	movement_status	predication_id	previous_predication_id	stream_index	subject_number	subject_person	subject_refinement_source	subject_refinement_status	subordination_status	verse	continuity_status_refined	continuity_refinement
1corintios	3	existing_continuity_status	shift	V-PAI-3S	ἐποικοδομεῖ	candidate	4	"[""independence_transition"", ""person_change"", ""subject_shift"", ""subordination_transition""]"	strong	1corintios-3-10-P02	1corintios-3-10-P01	105	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	10	shift	none
1corintios	3	existing_continuity_status	same	V-PAD-3S	βλεπέτω	candidate	0	[]	none	1corintios-3-10-P03	1corintios-3-10-P02	106	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	10	same	none
1corintios	3	existing_continuity_status	same	V-PAI-3S	ἐποικοδομεῖ	candidate	0	[]	none	1corintios-3-10-P04	1corintios-3-10-P03	107	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	10	same	none
1corintios	3	existing_continuity_status	same	V-PMI-3S	δύναται	candidate	0	[]	none	1corintios-3-11-P01	1corintios-3-10-P04	108	S	3	finite_compact_person_number	finite_morphology_fallback	not_detected	11	same	none
1corintios	3	existing_continuity_status	same	V-PAI-3S	ἐστιν	candidate	0	[]	none	1corintios-3-11-P02	1corintios-3-11-P01	109	S	3	finite_compact_person_number	finite_morphology_fallback	not_detected	11	same	none
1corintios	3	existing_continuity_status	same	V-PAI-3S	ἐποικοδομεῖ	unresolved	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-3-12-P01	1corintios-3-11-P02	110	S	3	finite_compact_person_number	finite_morphology_fallback	candidate	12	same	none
1corintios	3	existing_continuity_status	same	V-FMI-3S	γενήσεται	candidate	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-3-13-P01	1corintios-3-12-P01	111	S	3	finite_compact_person_number	finite_morphology_fallback	not_detected	13	same	none
1corintios	3	existing_continuity_status	same	V-FAI-3S	δηλώσει	candidate	0	[]	none	1corintios-3-13-P02	1corintios-3-13-P01	112	S	3	finite_compact_person_number	finite_morphology_fallback	not_detected	13	same	none
1corintios	3	existing_continuity_status	same	V-PPI-3S	ἀποκαλύπτεται	unresolved	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-3-13-P03	1corintios-3-13-P02	113	S	3	finite_verb_morphology	explicit_or_morphological	candidate	13	same	none
1corintios	3	existing_continuity_status	same	V-PAI-3S	ἐστιν	candidate	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-3-13-P04	1corintios-3-13-P03	114	S	3	finite_compact_person_number	finite_morphology_fallback	not_detected	13	same	none
1corintios	3	existing_continuity_status	same	V-FAI-3S	δοκιμάσει	candidate	0	[]	none	1corintios-3-13-P05	1corintios-3-13-P04	115	S	3	finite_compact_person_number	finite_morphology_fallback	not_detected	13	same	none
1corintios	3	existing_continuity_status	same	V-FAI-3S	μενεῖ	unresolved	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-3-14-P01	1corintios-3-13-P05	116	S	3	finite_compact_person_number	finite_morphology_fallback	candidate	14	same	none
1corintios	3	existing_continuity_status	same	V-AAI-3S	ἐποικοδόμησεν	candidate	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-3-14-P02	1corintios-3-14-P01	117	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	14	same	none
1corintios	3	existing_continuity_status	same	V-FMI-3S	λήμψεται	candidate	0	[]	none	1corintios-3-14-P03	1corintios-3-14-P02	118	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	14	same	none
1corintios	3	existing_continuity_status	same	V-FPI-3S	κατακαήσεται	unresolved	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-3-15-P01	1corintios-3-14-P03	119	S	3	finite_compact_person_number	finite_morphology_fallback	candidate	15	same	none
1corintios	3	existing_continuity_status	same	V-FPI-3S	ζημιωθήσεται	candidate	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-3-15-P02	1corintios-3-15-P01	120	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	15	same	none
1corintios	3	existing_continuity_status	same	V-FPI-3S	σωθήσεται	candidate	0	[]	none	1corintios-3-15-P03	1corintios-3-15-P02	121	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	15	same	none
1corintios	3	existing_continuity_status	shift	V-XAI-2P	οἴδατε	candidate	3	"[""number_change"", ""person_change"", ""subject_shift""]"	strong	1corintios-3-16-P01	1corintios-3-15-P03	122	P	2	finite_verb_morphology	explicit_or_morphological	not_detected	16	shift	none
1corintios	3	existing_continuity_status	same	V-PAI-2P	ἐστε	unresolved	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-3-16-P02	1corintios-3-16-P01	123	P	2	finite_verb_morphology	explicit_or_morphological	candidate	16	same	none
1corintios	3	existing_continuity_status	shift	V-PAI-3S	οἰκεῖ	candidate	5	"[""independence_transition"", ""number_change"", ""person_change"", ""subject_shift"", ""subordination_transition""]"	strong	1corintios-3-16-P03	1corintios-3-16-P02	124	S	3	finite_compact_person_number	finite_morphology_fallback	not_detected	16	shift	none
1corintios	3	existing_continuity_status	same	V-PAI-3S	φθείρει	unresolved	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-3-17-P01	1corintios-3-16-P03	125	S	3	finite_compact_person_number	finite_morphology_fallback	candidate	17	same	none
1corintios	3	existing_continuity_status	same	V-FAI-3S	φθερεῖ	candidate	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-3-17-P02	1corintios-3-17-P01	126	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	17	same	none
1corintios	3	existing_continuity_status	same	V-PAI-3S	ἐστιν	candidate	0	[]	none	1corintios-3-17-P03	1corintios-3-17-P02	127	S	3	finite_compact_person_number	finite_morphology_fallback	not_detected	17	same	none
1corintios	3	existing_continuity_status	shift	V-PAI-2P	ἐστε	candidate	3	"[""number_change"", ""person_change"", ""subject_shift""]"	strong	1corintios-3-17-P04	1corintios-3-17-P03	128	P	2	finite_verb_morphology	explicit_or_morphological	not_detected	17	shift	none
1corintios	3	existing_continuity_status	shift	V-PAD-3S	ἐξαπατάτω	candidate	3	"[""number_change"", ""person_change"", ""subject_shift""]"	strong	1corintios-3-18-P01	1corintios-3-17-P04	129	S	3	finite_compact_person_number	finite_morphology_fallback	not_detected	18	shift	none
1corintios	3	existing_continuity_status	same	V-PAI-3S	δοκεῖ	unresolved	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-3-18-P02	1corintios-3-18-P01	130	S	3	finite_compact_person_number	finite_morphology_fallback	candidate	18	same	none
1corintios	3	existing_continuity_status	same	V-AMD-3S	γενέσθω	candidate	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-3-18-P03	1corintios-3-18-P02	131	S	3	finite_compact_person_number	finite_morphology_fallback	not_detected	18	same	none
1corintios	3	existing_continuity_status	same	V-AMS-3S	γένηται	unresolved	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-3-18-P04	1corintios-3-18-P03	132	S	3	finite_verb_morphology	explicit_or_morphological	candidate	18	same	none
1corintios	3	existing_continuity_status	same	V-PAI-3S	ἐστιν	candidate	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-3-19-P01	1corintios-3-18-P04	133	S	3	finite_compact_person_number	finite_morphology_fallback	not_detected	19	same	none
1corintios	3	existing_continuity_status	same	V-XPI-3S	γέγραπται	candidate	0	[]	none	1corintios-3-19-P02	1corintios-3-19-P01	134	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	19	same	none
1corintios	3	existing_continuity_status	same	V-PAI-3S	γινώσκει	candidate	0	[]	none	1corintios-3-20-P01	1corintios-3-19-P02	135	S	3	finite_compact_person_number	finite_morphology_fallback	not_detected	20	same	none
1corintios	3	existing_continuity_status	shift	V-PAI-3P	εἰσὶν	unresolved	4	"[""independence_transition"", ""number_change"", ""subject_shift"", ""subordination_transition""]"	strong	1corintios-3-20-P02	1corintios-3-20-P01	136	P	3	finite_verb_morphology	explicit_or_morphological	candidate	20	shift	none
1corintios	3	existing_continuity_status	shift	V-PMD-3S	καυχάσθω	unresolved	2	"[""number_change"", ""subject_shift""]"	candidate	1corintios-3-21-P01	1corintios-3-20-P02	137	S	3	finite_compact_person_number	finite_morphology_fallback	candidate	21	shift	none
1corintios	3	existing_continuity_status	same	V-PAI-3S	ἐστιν	candidate	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-3-21-P02	1corintios-3-21-P01	138	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	21	same	none
1corintios	4	existing_continuity_status	same	V-PMD-3S	λογιζέσθω	candidate	0	[]	none	1corintios-4-1-P01	1corintios-3-21-P02	139	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	1	same	none
1corintios	4	existing_continuity_status	same	V-PPI-3S	ζητεῖται	candidate	0	[]	none	1corintios-4-2-P01	1corintios-4-1-P01	140	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	2	same	none
1corintios	4	existing_continuity_status	same	V-APS-3S	εὑρεθῇ	unresolved	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-4-2-P02	1corintios-4-2-P01	141	S	3	finite_compact_person_number	finite_morphology_fallback	candidate	2	same	none
1corintios	4	existing_continuity_status	same	V-PAI-3S	ἐστιν	candidate	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-4-3-P01	1corintios-4-2-P02	142	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	3	same	none
1corintios	4	existing_continuity_status	shift	V-APS-1S	ἀνακριθῶ	unresolved	4	"[""independence_transition"", ""person_change"", ""subject_shift"", ""subordination_transition""]"	strong	1corintios-4-3-P02	1corintios-4-3-P01	143	S	1	finite_verb_morphology	explicit_or_morphological	candidate	3	shift	none
1corintios	4	existing_continuity_status	same	V-PAI-1S	ἀνακρίνω	candidate	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-4-3-P03	1corintios-4-3-P02	144	S	1	finite_verb_morphology	explicit_or_morphological	not_detected	3	same	none
1corintios	4	existing_continuity_status	same	V-XAI-1S	σύνοιδα	candidate	0	[]	none	1corintios-4-4-P01	1corintios-4-3-P03	145	S	1	finite_verb_morphology	explicit_or_morphological	not_detected	4	same	none
1corintios	4	existing_continuity_status	same	V-XPI-1S	δεδικαίωμαι	candidate	0	[]	none	1corintios-4-4-P02	1corintios-4-4-P01	146	S	1	finite_verb_morphology	explicit_or_morphological	not_detected	4	same	none
1corintios	4	existing_continuity_status	shift	V-PAI-3S	ἐστιν	candidate	2	"[""person_change"", ""subject_shift""]"	candidate	1corintios-4-4-P03	1corintios-4-4-P02	147	S	3	finite_compact_person_number	finite_morphology_fallback	not_detected	4	shift	none
1corintios	4	existing_continuity_status	shift	V-PAD-2P	κρίνετε	unresolved	5	"[""independence_transition"", ""number_change"", ""person_change"", ""subject_shift"", ""subordination_transition""]"	strong	1corintios-4-5-P01	1corintios-4-4-P03	148	P	2	finite_verb_morphology	explicit_or_morphological	candidate	5	shift	none
1corintios	4	existing_continuity_status	shift	V-AAS-3S	ἔλθῃ	candidate	5	"[""independence_transition"", ""number_change"", ""person_change"", ""subject_shift"", ""subordination_transition""]"	strong	1corintios-4-5-P02	1corintios-4-5-P01	149	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	5	shift	none
1corintios	4	existing_continuity_status	same	V-FAI-3S	φωτίσει	candidate	0	[]	none	1corintios-4-5-P03	1corintios-4-5-P02	150	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	5	same	none
1corintios	4	existing_continuity_status	same	V-FAI-3S	φανερώσει	candidate	0	[]	none	1corintios-4-5-P04	1corintios-4-5-P03	151	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	5	same	none
1corintios	4	existing_continuity_status	same	V-FMI-3S	γενήσεται	candidate	0	[]	none	1corintios-4-5-P05	1corintios-4-5-P04	152	S	3	finite_compact_person_number	finite_morphology_fallback	not_detected	5	same	none
1corintios	4	existing_continuity_status	shift	V-AAI-1S	μετεσχημάτισα	candidate	2	"[""person_change"", ""subject_shift""]"	candidate	1corintios-4-6-P01	1corintios-4-5-P05	153	S	1	finite_verb_morphology	explicit_or_morphological	not_detected	6	shift	none
1corintios	4	existing_continuity_status	shift	V-AAS-2P	μάθητε	unresolved	5	"[""independence_transition"", ""number_change"", ""person_change"", ""subject_shift"", ""subordination_transition""]"	strong	1corintios-4-6-P02	1corintios-4-6-P01	154	P	2	finite_verb_morphology	explicit_or_morphological	candidate	6	shift	none
1corintios	4	existing_continuity_status	shift	V-XPI-3S	γέγραπται	candidate	5	"[""independence_transition"", ""number_change"", ""person_change"", ""subject_shift"", ""subordination_transition""]"	strong	1corintios-4-6-P03	1corintios-4-6-P02	155	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	6	shift	none
1corintios	4	existing_continuity_status	shift	V-PPI-2P	φυσιοῦσθε	unresolved	5	"[""independence_transition"", ""number_change"", ""person_change"", ""subject_shift"", ""subordination_transition""]"	strong	1corintios-4-6-P04	1corintios-4-6-P03	156	P	2	finite_verb_morphology	explicit_or_morphological	candidate	6	shift	none
1corintios	4	existing_continuity_status	shift	V-PAI-3S	διακρίνει	candidate	5	"[""independence_transition"", ""number_change"", ""person_change"", ""subject_shift"", ""subordination_transition""]"	strong	1corintios-4-7-P01	1corintios-4-6-P04	157	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	7	shift	none
1corintios	4	existing_continuity_status	shift	V-PAI-2S	ἔχεις	candidate	2	"[""person_change"", ""subject_shift""]"	candidate	1corintios-4-7-P02	1corintios-4-7-P01	158	S	2	finite_verb_morphology	explicit_or_morphological	not_detected	7	shift	none
1corintios	4	existing_continuity_status	same	V-AAI-2S	ἔλαβες	candidate	0	[]	none	1corintios-4-7-P03	1corintios-4-7-P02	159	S	2	finite_verb_morphology	explicit_or_morphological	not_detected	7	same	none
1corintios	4	existing_continuity_status	same	V-AAI-2S	ἔλαβες	unresolved	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-4-7-P04	1corintios-4-7-P03	160	S	2	finite_verb_morphology	explicit_or_morphological	candidate	7	same	none
1corintios	4	existing_continuity_status	same	V-PMI-2S	καυχᾶσαι	candidate	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-4-7-P05	1corintios-4-7-P04	161	S	2	finite_verb_morphology	explicit_or_morphological	not_detected	7	same	none
1corintios	4	existing_continuity_status	shift	V-PAI-2P	ἐστέ	candidate	2	"[""number_change"", ""subject_shift""]"	candidate	1corintios-4-8-P01	1corintios-4-7-P05	162	P	2	finite_verb_morphology	explicit_or_morphological	not_detected	8	shift	none
1corintios	4	existing_continuity_status	same	V-AAI-2P	ἐπλουτήσατε	candidate	0	[]	none	1corintios-4-8-P02	1corintios-4-8-P01	163	P	2	finite_verb_morphology	explicit_or_morphological	not_detected	8	same	none
1corintios	4	existing_continuity_status	same	V-AAI-2P	ἐβασιλεύσατε	candidate	0	[]	none	1corintios-4-8-P03	1corintios-4-8-P02	164	P	2	finite_verb_morphology	explicit_or_morphological	not_detected	8	same	none
1corintios	4	existing_continuity_status	same	V-AAI-2P	ἐβασιλεύσατε	candidate	0	[]	none	1corintios-4-8-P04	1corintios-4-8-P03	165	P	2	finite_verb_morphology	explicit_or_morphological	not_detected	8	same	none
1corintios	4	existing_continuity_status	shift	V-AAS-1P	συμβασιλεύσωμεν	unresolved	4	"[""independence_transition"", ""person_change"", ""subject_shift"", ""subordination_transition""]"	strong	1corintios-4-8-P05	1corintios-4-8-P04	166	P	1	finite_verb_morphology	explicit_or_morphological	candidate	8	shift	none
1corintios	4	existing_continuity_status	shift	V-PAI-1S	δοκῶ	candidate	4	"[""independence_transition"", ""number_change"", ""subject_shift"", ""subordination_transition""]"	strong	1corintios-4-9-P01	1corintios-4-8-P05	167	S	1	finite_verb_morphology	explicit_or_morphological	not_detected	9	shift	none
1corintios	4	existing_continuity_status	shift	V-AAI-3S	ἀπέδειξεν	candidate	2	"[""person_change"", ""subject_shift""]"	candidate	1corintios-4-9-P02	1corintios-4-9-P01	168	S	3	finite_compact_person_number	finite_morphology_fallback	not_detected	9	shift	none
