paso9_support_id	book	chapter	verse	reference	stream_index	predication_id	connector_support	continuity_support	candidate_labels	confidence	evidence_sources	final_label_assigned
P900856	1corintios	15	4	15:4	856	1corintios-15-4-P01	"[""RAZÓN"", ""ACLARA""]"	"[""EXPONE""]"	"[""RAZÓN"", ""ACLARA"", ""EXPONE""]"	moderate	"[""connector:οτι:explanatory"", ""continuity:same"", ""audit:not_shift""]"	False
P900857	1corintios	15	4	15:4	857	1corintios-15-4-P02	"[""RAZÓN"", ""ACLARA""]"	"[""EXPONE""]"	"[""RAZÓN"", ""ACLARA"", ""EXPONE""]"	moderate	"[""connector:οτι:explanatory"", ""continuity:same"", ""audit:not_shift""]"	False
P900858	1corintios	15	5	15:5	858	1corintios-15-5-P01	"[""RAZÓN"", ""ACLARA""]"	"[""EXPONE""]"	"[""RAZÓN"", ""ACLARA"", ""EXPONE""]"	moderate	"[""connector:οτι:explanatory"", ""continuity:same"", ""audit:not_shift""]"	False
P900859	1corintios	15	6	15:6	859	1corintios-15-6-P01	"[""RAZÓN"", ""ACLARA""]"	"[""EXPONE""]"	"[""RAZÓN"", ""ACLARA"", ""EXPONE""]"	moderate	"[""connector:οτι:explanatory"", ""continuity:same"", ""audit:not_shift""]"	False
P900860	1corintios	15	6	15:6	860	1corintios-15-6-P02	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:weak_shift""]"	False
P900861	1corintios	15	6	15:6	861	1corintios-15-6-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900862	1corintios	15	7	15:7	862	1corintios-15-7-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:weak_shift""]"	False
P900863	1corintios	15	8	15:8	863	1corintios-15-8-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900864	1corintios	15	9	15:9	864	1corintios-15-9-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900865	1corintios	15	9	15:9	865	1corintios-15-9-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900866	1corintios	15	9	15:9	866	1corintios-15-9-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900867	1corintios	15	10	15:10	867	1corintios-15-10-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900868	1corintios	15	10	15:10	868	1corintios-15-10-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900869	1corintios	15	10	15:10	869	1corintios-15-10-P03	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900870	1corintios	15	10	15:10	870	1corintios-15-10-P04	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900871	1corintios	15	11	15:11	871	1corintios-15-11-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:weak_shift""]"	False
P900872	1corintios	15	11	15:11	872	1corintios-15-11-P02	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900873	1corintios	15	12	15:12	873	1corintios-15-12-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900874	1corintios	15	12	15:12	874	1corintios-15-12-P02	"[""CONDICIÓN""]"	"[""EXPONE""]"	"[""CONDICIÓN"", ""EXPONE""]"	moderate	"[""connector:ει:conditional"", ""continuity:same"", ""audit:not_shift""]"	False
P900875	1corintios	15	12	15:12	875	1corintios-15-12-P03	"[""RAZÓN"", ""ACLARA""]"	"[""ACLARA""]"	"[""RAZÓN"", ""ACLARA""]"	moderate	"[""connector:οτι:explanatory"", ""continuity:shift"", ""audit:weak_shift""]"	False
P900876	1corintios	15	12	15:12	876	1corintios-15-12-P04	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:weak_shift""]"	False
P900877	1corintios	15	13	15:13	877	1corintios-15-13-P01	"[""RAZÓN"", ""ACLARA""]"	"[""EXPONE""]"	"[""RAZÓN"", ""ACLARA"", ""EXPONE""]"	moderate	"[""connector:οτι:explanatory"", ""continuity:same"", ""audit:not_shift""]"	False
P900878	1corintios	15	13	15:13	878	1corintios-15-13-P02	"[""CONDICIÓN""]"	"[""EXPONE""]"	"[""CONDICIÓN"", ""EXPONE""]"	moderate	"[""connector:ει:conditional"", ""continuity:same"", ""audit:not_shift""]"	False
P900879	1corintios	15	14	15:14	879	1corintios-15-14-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900880	1corintios	15	15	15:15	880	1corintios-15-15-P01	"[""CONDICIÓN""]"	"[""ACLARA""]"	"[""CONDICIÓN"", ""ACLARA""]"	moderate	"[""connector:ει:conditional"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900881	1corintios	15	15	15:15	881	1corintios-15-15-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900882	1corintios	15	15	15:15	882	1corintios-15-15-P03	"[""RAZÓN"", ""ACLARA""]"	"[""ACLARA""]"	"[""RAZÓN"", ""ACLARA""]"	moderate	"[""connector:οτι:explanatory"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900883	1corintios	15	15	15:15	883	1corintios-15-15-P04	"[""RAZÓN"", ""ACLARA""]"	"[""EXPONE""]"	"[""RAZÓN"", ""ACLARA"", ""EXPONE""]"	moderate	"[""connector:οτι:explanatory"", ""continuity:same"", ""audit:not_shift""]"	False
P900884	1corintios	15	15	15:15	884	1corintios-15-15-P05	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:weak_shift""]"	False
P900885	1corintios	15	16	15:16	885	1corintios-15-16-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900886	1corintios	15	16	15:16	886	1corintios-15-16-P02	"[""CONDICIÓN""]"	"[""ACLARA""]"	"[""CONDICIÓN"", ""ACLARA""]"	moderate	"[""connector:ει:conditional"", ""continuity:shift"", ""audit:weak_shift""]"	False
P900887	1corintios	15	17	15:17	887	1corintios-15-17-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900888	1corintios	15	17	15:17	888	1corintios-15-17-P02	"[""CONDICIÓN""]"	"[""ACLARA""]"	"[""CONDICIÓN"", ""ACLARA""]"	moderate	"[""connector:ει:conditional"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900889	1corintios	15	18	15:18	889	1corintios-15-18-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900890	1corintios	15	19	15:19	890	1corintios-15-19-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900891	1corintios	15	19	15:19	891	1corintios-15-19-P02	"[""CONDICIÓN""]"	"[""EXPONE""]"	"[""CONDICIÓN"", ""EXPONE""]"	moderate	"[""connector:ει:conditional"", ""continuity:same"", ""audit:not_shift""]"	False
P900892	1corintios	15	20	15:20	892	1corintios-15-20-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900893	1corintios	15	22	15:22	893	1corintios-15-22-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:weak_shift""]"	False
P900894	1corintios	15	22	15:22	894	1corintios-15-22-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900895	1corintios	15	24	15:24	895	1corintios-15-24-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:weak_shift""]"	False
P900896	1corintios	15	24	15:24	896	1corintios-15-24-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""connector:οταν:temporal"", ""continuity:same"", ""audit:not_shift""]"	False
P900897	1corintios	15	25	15:25	897	1corintios-15-25-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""connector:οταν:temporal"", ""continuity:same"", ""audit:not_shift""]"	False
P900898	1corintios	15	25	15:25	898	1corintios-15-25-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900899	1corintios	15	26	15:26	899	1corintios-15-26-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900900	1corintios	15	27	15:27	900	1corintios-15-27-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900901	1corintios	15	27	15:27	901	1corintios-15-27-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900902	1corintios	15	27	15:27	902	1corintios-15-27-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""connector:οταν:temporal"", ""continuity:same"", ""audit:not_shift""]"	False
P900903	1corintios	15	28	15:28	903	1corintios-15-28-P01	"[""RAZÓN"", ""ACLARA""]"	"[""EXPONE""]"	"[""RAZÓN"", ""ACLARA"", ""EXPONE""]"	moderate	"[""connector:οτι:explanatory"", ""continuity:same"", ""audit:not_shift""]"	False
P900904	1corintios	15	28	15:28	904	1corintios-15-28-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""connector:οταν:temporal"", ""continuity:same"", ""audit:not_shift""]"	False
P900905	1corintios	15	28	15:28	905	1corintios-15-28-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900906	1corintios	15	29	15:29	906	1corintios-15-29-P01	"[""PROPÓSITO""]"	"[""ACLARA""]"	"[""PROPÓSITO"", ""ACLARA""]"	moderate	"[""connector:ινα:purpose"", ""continuity:shift"", ""audit:weak_shift""]"	False
P900907	1corintios	15	29	15:29	907	1corintios-15-29-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900908	1corintios	15	29	15:29	908	1corintios-15-29-P03	"[""CONDICIÓN""]"	"[""EXPONE""]"	"[""CONDICIÓN"", ""EXPONE""]"	moderate	"[""connector:ει:conditional"", ""continuity:same"", ""audit:not_shift""]"	False
P900909	1corintios	15	30	15:30	909	1corintios-15-30-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900910	1corintios	15	31	15:31	910	1corintios-15-31-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:weak_shift""]"	False
P900911	1corintios	15	31	15:31	911	1corintios-15-31-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900912	1corintios	15	32	15:32	912	1corintios-15-32-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900913	1corintios	15	32	15:32	913	1corintios-15-32-P02	"[""CONDICIÓN""]"	"[""ACLARA""]"	"[""CONDICIÓN"", ""ACLARA""]"	moderate	"[""connector:ει:conditional"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900914	1corintios	15	32	15:32	914	1corintios-15-32-P03	"[""CONDICIÓN""]"	"[""ACLARA""]"	"[""CONDICIÓN"", ""ACLARA""]"	moderate	"[""connector:ει:conditional"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900915	1corintios	15	32	15:32	915	1corintios-15-32-P04	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900916	1corintios	15	32	15:32	916	1corintios-15-32-P05	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900917	1corintios	15	33	15:33	917	1corintios-15-33-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900918	1corintios	15	33	15:33	918	1corintios-15-33-P02	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900919	1corintios	15	34	15:34	919	1corintios-15-34-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900920	1corintios	15	34	15:34	920	1corintios-15-34-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900921	1corintios	15	34	15:34	921	1corintios-15-34-P03	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900922	1corintios	15	34	15:34	922	1corintios-15-34-P04	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900923	1corintios	15	35	15:35	923	1corintios-15-35-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900924	1corintios	15	35	15:35	924	1corintios-15-35-P02	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:weak_shift""]"	False
P900925	1corintios	15	35	15:35	925	1corintios-15-35-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900926	1corintios	15	36	15:36	926	1corintios-15-36-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900927	1corintios	15	36	15:36	927	1corintios-15-36-P02	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900928	1corintios	15	36	15:36	928	1corintios-15-36-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900929	1corintios	15	37	15:37	929	1corintios-15-37-P01	"[""CONDICIÓN""]"	"[""ACLARA""]"	"[""CONDICIÓN"", ""ACLARA""]"	moderate	"[""connector:εαν:conditional"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900930	1corintios	15	37	15:37	930	1corintios-15-37-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900931	1corintios	15	37	15:37	931	1corintios-15-37-P03	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900932	1corintios	15	38	15:38	932	1corintios-15-38-P01	"[""CONDICIÓN""]"	"[""EXPONE""]"	"[""CONDICIÓN"", ""EXPONE""]"	moderate	"[""connector:ει:conditional"", ""continuity:same"", ""audit:not_shift""]"	False
P900933	1corintios	15	38	15:38	933	1corintios-15-38-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900934	1corintios	15	41	15:41	934	1corintios-15-41-P01	"[""ACLARA""]"	"[""EXPONE""]"	"[""ACLARA"", ""EXPONE""]"	moderate	"[""connector:καθως:comparative"", ""continuity:same"", ""audit:not_shift""]"	False
P900935	1corintios	15	42	15:42	935	1corintios-15-42-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900936	1corintios	15	42	15:42	936	1corintios-15-42-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900937	1corintios	15	43	15:43	937	1corintios-15-43-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900938	1corintios	15	43	15:43	938	1corintios-15-43-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900939	1corintios	15	43	15:43	939	1corintios-15-43-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900940	1corintios	15	43	15:43	940	1corintios-15-43-P04	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900941	1corintios	15	44	15:44	941	1corintios-15-44-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900942	1corintios	15	44	15:44	942	1corintios-15-44-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900943	1corintios	15	44	15:44	943	1corintios-15-44-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900944	1corintios	15	44	15:44	944	1corintios-15-44-P04	"[""CONDICIÓN""]"	"[""EXPONE""]"	"[""CONDICIÓN"", ""EXPONE""]"	moderate	"[""connector:ει:conditional"", ""continuity:same"", ""audit:not_shift""]"	False
P900945	1corintios	15	45	15:45	945	1corintios-15-45-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900946	1corintios	15	45	15:45	946	1corintios-15-45-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900947	1corintios	15	49	15:49	947	1corintios-15-49-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900948	1corintios	15	49	15:49	948	1corintios-15-49-P02	"[""ACLARA""]"	"[""EXPONE""]"	"[""ACLARA"", ""EXPONE""]"	moderate	"[""connector:καθως:comparative"", ""continuity:same"", ""audit:not_shift""]"	False
P900949	1corintios	15	50	15:50	949	1corintios-15-50-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:weak_shift""]"	False
P900950	1corintios	15	50	15:50	950	1corintios-15-50-P02	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900951	1corintios	15	50	15:50	951	1corintios-15-50-P03	"[""RAZÓN"", ""ACLARA""]"	"[""EXPONE""]"	"[""RAZÓN"", ""ACLARA"", ""EXPONE""]"	moderate	"[""connector:οτι:explanatory"", ""continuity:same"", ""audit:not_shift""]"	False
P900952	1corintios	15	51	15:51	952	1corintios-15-51-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900953	1corintios	15	51	15:51	953	1corintios-15-51-P02	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:weak_shift""]"	False
P900954	1corintios	15	51	15:51	954	1corintios-15-51-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900955	1corintios	15	52	15:52	955	1corintios-15-52-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900956	1corintios	15	52	15:52	956	1corintios-15-52-P02	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:weak_shift""]"	False
P900957	1corintios	15	52	15:52	957	1corintios-15-52-P03	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900958	1corintios	15	53	15:53	958	1corintios-15-53-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900959	1corintios	15	54	15:54	959	1corintios-15-54-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900960	1corintios	15	54	15:54	960	1corintios-15-54-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""connector:οταν:temporal"", ""continuity:same"", ""audit:not_shift""]"	False
P900961	1corintios	15	54	15:54	961	1corintios-15-54-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900962	1corintios	15	54	15:54	962	1corintios-15-54-P04	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900963	1corintios	15	58	15:58	963	1corintios-15-58-P01	"[""RESULTADO""]"	"[""ACLARA""]"	"[""RESULTADO"", ""ACLARA""]"	moderate	"[""connector:ωστε:inferential"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900964	1corintios	15	58	15:58	964	1corintios-15-58-P02	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900965	1corintios	16	1	16:1	965	1corintios-16-1-P01	"[""RAZÓN"", ""ACLARA""]"	"[""ACLARA""]"	"[""RAZÓN"", ""ACLARA""]"	moderate	"[""connector:οτι:explanatory"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900966	1corintios	16	1	16:1	966	1corintios-16-1-P02	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900967	1corintios	16	2	16:2	967	1corintios-16-2-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900968	1corintios	16	2	16:2	968	1corintios-16-2-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900969	1corintios	16	2	16:2	969	1corintios-16-2-P03	"[""CONDICIÓN""]"	"[""ACLARA""]"	"[""CONDICIÓN"", ""ACLARA""]"	moderate	"[""connector:εαν:conditional"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900970	1corintios	16	2	16:2	970	1corintios-16-2-P04	"[""PROPÓSITO""]"	"[""ACLARA""]"	"[""PROPÓSITO"", ""ACLARA""]"	moderate	"[""connector:ινα:purpose"", ""connector:οταν:temporal"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900971	1corintios	16	3	16:3	971	1corintios-16-3-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900972	1corintios	16	3	16:3	972	1corintios-16-3-P02	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""connector:οταν:temporal"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900973	1corintios	16	3	16:3	973	1corintios-16-3-P03	"[""CONDICIÓN""]"	"[""ACLARA""]"	"[""CONDICIÓN"", ""ACLARA""]"	moderate	"[""connector:εαν:conditional"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900974	1corintios	16	4	16:4	974	1corintios-16-4-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900975	1corintios	16	4	16:4	975	1corintios-16-4-P02	"[""CONDICIÓN""]"	"[""ACLARA""]"	"[""CONDICIÓN"", ""ACLARA""]"	moderate	"[""connector:εαν:conditional"", ""continuity:shift"", ""audit:weak_shift""]"	False
P900976	1corintios	16	5	16:5	976	1corintios-16-5-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900977	1corintios	16	5	16:5	977	1corintios-16-5-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900978	1corintios	16	5	16:5	978	1corintios-16-5-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""connector:οταν:temporal"", ""continuity:same"", ""audit:not_shift""]"	False
P900979	1corintios	16	6	16:6	979	1corintios-16-6-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900980	1corintios	16	6	16:6	980	1corintios-16-6-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900981	1corintios	16	6	16:6	981	1corintios-16-6-P03	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900982	1corintios	16	6	16:6	982	1corintios-16-6-P04	"[""PROPÓSITO""]"	"[""ACLARA""]"	"[""PROPÓSITO"", ""ACLARA""]"	moderate	"[""connector:ινα:purpose"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900983	1corintios	16	7	16:7	983	1corintios-16-7-P01	"[""CONDICIÓN""]"	"[""EXPONE""]"	"[""CONDICIÓN"", ""EXPONE""]"	moderate	"[""connector:εαν:conditional"", ""continuity:same"", ""audit:not_shift""]"	False
P900984	1corintios	16	7	16:7	984	1corintios-16-7-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900985	1corintios	16	7	16:7	985	1corintios-16-7-P03	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900986	1corintios	16	8	16:8	986	1corintios-16-8-P01	"[""CONDICIÓN""]"	"[""ACLARA""]"	"[""CONDICIÓN"", ""ACLARA""]"	moderate	"[""connector:εαν:conditional"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900987	1corintios	16	9	16:9	987	1corintios-16-9-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900988	1corintios	16	10	16:10	988	1corintios-16-10-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900989	1corintios	16	10	16:10	989	1corintios-16-10-P02	"[""CONDICIÓN""]"	"[""ACLARA""]"	"[""CONDICIÓN"", ""ACLARA""]"	moderate	"[""connector:εαν:conditional"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900990	1corintios	16	10	16:10	990	1corintios-16-10-P03	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900991	1corintios	16	10	16:10	991	1corintios-16-10-P04	"[""PROPÓSITO""]"	"[""EXPONE""]"	"[""PROPÓSITO"", ""EXPONE""]"	moderate	"[""connector:ινα:purpose"", ""continuity:same"", ""audit:not_shift""]"	False
P900992	1corintios	16	11	16:11	992	1corintios-16-11-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900993	1corintios	16	11	16:11	993	1corintios-16-11-P02	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900994	1corintios	16	11	16:11	994	1corintios-16-11-P03	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900995	1corintios	16	11	16:11	995	1corintios-16-11-P04	"[""PROPÓSITO""]"	"[""ACLARA""]"	"[""PROPÓSITO"", ""ACLARA""]"	moderate	"[""connector:ινα:purpose"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
