BOOK	CH	VS	LAYER	ITEM_ID	ITEM_TYPE	SURFACE	CLASSIFICATION	ALLOWED_DOWNSTREAM_USE	BLOCKS_PASO_RENDERING	REASON	SOURCE_FILE
1corintios	1	30	step1-verbs-connectors	v2	verb	ἐγενήθη	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	1	30	step1-verbs-connectors	cn2	connector	τε	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	1	30	step1-verbs-connectors	cn3	connector	καὶ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	1	30	step1-verbs-connectors	cn4	connector	καὶ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	1	31	step1-verbs-connectors	cn1	connector	ἵνα	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	1	31	step1-verbs-connectors	cn2	connector	καθὼς	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	1	31	step1-verbs-connectors	v1	verb	γέγραπται	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	1	31	step1-verbs-connectors	v2	verb	καυχώμενος	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	1	31	step1-verbs-connectors	v3	verb	καυχάσθω	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	1	step1-verbs-connectors	v1	verb	ἐλθὼν	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	1	step1-verbs-connectors	v2	verb	ἦλθον	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	1	step1-verbs-connectors	cn1	connector	οὐ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	1	step1-verbs-connectors	cn2	connector	ἢ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	1	step1-verbs-connectors	v3	verb	καταγγέλλων	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	2	step1-verbs-connectors	cn1	connector	οὐ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	2	step1-verbs-connectors	cn2	connector	γὰρ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	2	step1-verbs-connectors	v1	verb	ἔκρινά	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	2	step1-verbs-connectors	v2	verb	εἰδέναι	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	2	step1-verbs-connectors	cn3	connector	εἰ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	2	step1-verbs-connectors	cn4	connector	μὴ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	2	step1-verbs-connectors	cn5	connector	καὶ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	2	step1-verbs-connectors	v3	verb	ἐσταυρωμένον	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	3	step1-verbs-connectors	cn1	connector	καὶ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	3	step1-verbs-connectors	cn2	connector	καὶ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	3	step1-verbs-connectors	v1	verb	ἐγενόμην	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	4	step1-verbs-connectors	cn1	connector	καὶ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	4	step1-verbs-connectors	cn2	connector	καὶ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	4	step1-verbs-connectors	cn3	connector	οὐκ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	4	step1-verbs-connectors	cn4	connector	ἀλλʼ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	4	step1-verbs-connectors	cn5	connector	καὶ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	5	step1-verbs-connectors	cn1	connector	ἵνα	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	5	step1-verbs-connectors	cn2	connector	μὴ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	5	step1-verbs-connectors	v1	verb	ᾖ	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	5	step1-verbs-connectors	cn3	connector	ἀλλʼ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	6	step1-verbs-connectors	cn1	connector	δὲ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	6	step1-verbs-connectors	v1	verb	λαλοῦμεν	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	6	step1-verbs-connectors	cn2	connector	δὲ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	6	step1-verbs-connectors	cn3	connector	οὐ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	6	step1-verbs-connectors	cn4	connector	οὐδὲ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	6	step1-verbs-connectors	v2	verb	καταργουμένων	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	7	step1-verbs-connectors	cn1	connector	ἀλλὰ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	7	step1-verbs-connectors	v1	verb	λαλοῦμεν	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	7	step1-verbs-connectors	v2	verb	ἀποκεκρυμμένην	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	7	step1-verbs-connectors	v3	verb	προώρισεν	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	8	step1-verbs-connectors	v1	verb	ἔγνωκεν	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	8	step1-verbs-connectors	cn1	connector	εἰ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	8	step1-verbs-connectors	cn2	connector	γὰρ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	8	step1-verbs-connectors	v2	verb	ἔγνωσαν	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	8	step1-verbs-connectors	cn3	connector	οὐκ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	8	step1-verbs-connectors	v3	verb	ἐσταύρωσαν	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	9	step1-verbs-connectors	cn1	connector	ἀλλὰ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	9	step1-verbs-connectors	cn2	connector	καθὼς	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	9	step1-verbs-connectors	v1	verb	γέγραπται	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	9	step1-verbs-connectors	cn3	connector	οὐκ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	9	step1-verbs-connectors	v2	verb	εἶδεν	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	9	step1-verbs-connectors	cn4	connector	καὶ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	9	step1-verbs-connectors	cn5	connector	οὐκ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	9	step1-verbs-connectors	v3	verb	ἤκουσεν	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	9	step1-verbs-connectors	cn6	connector	καὶ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	9	step1-verbs-connectors	cn7	connector	οὐκ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	9	step1-verbs-connectors	v4	verb	ἀνέβη	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	9	step1-verbs-connectors	v5	verb	ἡτοίμασεν	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	9	step1-verbs-connectors	v6	verb	ἀγαπῶσιν	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	10	step1-verbs-connectors	cn1	connector	γὰρ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	10	step1-verbs-connectors	v1	verb	ἀπεκάλυψεν	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	10	step1-verbs-connectors	cn2	connector	γὰρ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	10	step1-verbs-connectors	v2	verb	ἐραυνᾷ	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	10	step1-verbs-connectors	cn3	connector	καὶ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	11	step1-verbs-connectors	cn1	connector	γὰρ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	11	step1-verbs-connectors	v1	verb	οἶδεν	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	11	step1-verbs-connectors	cn2	connector	εἰ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	11	step1-verbs-connectors	cn3	connector	μὴ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	11	step1-verbs-connectors	cn4	connector	καὶ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	11	step1-verbs-connectors	v2	verb	ἔγνωκεν	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	11	step1-verbs-connectors	cn5	connector	εἰ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	11	step1-verbs-connectors	cn6	connector	μὴ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	2	12	step1-verbs-connectors	cn1	connector	δὲ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
