BOOK	CH	VS	CLAUSE_ID	FINITE_GREEK	NODE_TYPE	PARENT_CLAUSE	RELATIONSHIP_TYPE	TREE_DEPTH	OWNERSHIP_CONFIDENCE	TREE_STATUS	SPAN_TEXT	NOTES
1corintios	14	26	C1	ἐστιν	root-parent			0		unresolved-root	τί οὖν ==ἐστιν== ἀδελφοί ὅταν	no-confirmed-topology
1corintios	14	26	C2	συνέρχησθε	leaf	C1	subordinate	1	medium	suggested	==συνέρχησθε== ἕκαστος ψαλμὸν	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	14	26	C3	ἔχει	root-or-unresolved			0		unresolved-root	==ἔχει== διδαχὴν	no-confirmed-topology
1corintios	14	26	C4	ἔχει	root-or-unresolved			0		unresolved-root	==ἔχει== ἀποκάλυψιν	no-confirmed-topology
1corintios	14	26	C5	ἔχει	root-or-unresolved			0		unresolved-root	==ἔχει== γλῶσσαν	no-confirmed-topology
1corintios	14	26	C6	ἔχει	root-or-unresolved			0		unresolved-root	==ἔχει== ἑρμηνείαν	no-confirmed-topology
1corintios	14	26	C7	ἔχει	root-or-unresolved			0		unresolved-root	==ἔχει== πάντα πρὸς οἰκοδομὴν	no-confirmed-topology
1corintios	14	26	C8	γινέσθω	root-or-unresolved			0		unresolved-root	==γινέσθω==	no-confirmed-topology
1corintios	14	27	C1	λαλεῖ	root-parent			0		unresolved-root	εἴτε γλώσσῃ τις ==λαλεῖ== κατὰ δύο ἢ τὸ πλεῖστον τρεῖς καὶ ἀνὰ μέρος καὶ εἷς	no-confirmed-topology
1corintios	14	27	C2	διερμηνευέτω	leaf	C1	coordinate	1	medium	suggested	==διερμηνευέτω==	context-sensitive function; keep as suggested; coordinating connector between finite clauses; source and target clauses available; parallel-coordinate-structure-detected
1corintios	14	28	C1	ᾖ	root-or-unresolved			0		unresolved-root	ἐὰν δὲ μὴ ==ᾖ== διερμηνευτής	no-confirmed-topology
