BOOK	CH	VS	REFERENCE	SOURCE_LINE	TOKEN_IN_VERSE	GREEK	LEMMA	POS	PARSING	MORPH	CATEGORY	FINITE	MOOD	PERSON	NUMBER	RAW
1corintios	3	3	1corintios 3:3	816	4	ἐστε.	εἰμί	V-	2PAI-P--	V-2PAI-P--	finite_counted	yes	indicative	2	P	070303 V- 2PAI-P-- ἐστε. ἐστε ἐστέ εἰμί
1corintios	3	3	1corintios 3:3	826	14	ἐστε	εἰμί	V-	2PAI-P--	V-2PAI-P--	finite_counted	yes	indicative	2	P	070303 V- 2PAI-P-- ἐστε ἐστε ἐστέ εἰμί
1corintios	3	3	1corintios 3:3	830	18	περιπατεῖτε;	περιπατέω	V-	2PAI-P--	V-2PAI-P--	finite_counted	yes	indicative	2	P	070303 V- 2PAI-P-- περιπατεῖτε; περιπατεῖτε περιπατεῖτε περιπατέω
1corintios	3	4	1corintios 3:4	833	3	λέγῃ	λέγω	V-	3PAS-S--	V-3PAS-S--	finite_counted	yes	subjunctive	3	S	070304 V- 3PAS-S-- λέγῃ λέγῃ λέγῃ λέγω
1corintios	3	4	1corintios 3:4	837	7	εἰμι	εἰμί	V-	1PAI-S--	V-1PAI-S--	finite_counted	yes	indicative	1	S	070304 V- 1PAI-S-- εἰμι εἰμι εἰμί εἰμί
1corintios	3	4	1corintios 3:4	845	15	ἐστε;	εἰμί	V-	2PAI-P--	V-2PAI-P--	finite_counted	yes	indicative	2	P	070304 V- 2PAI-P-- ἐστε; ἐστε ἐστέ εἰμί
1corintios	3	5	1corintios 3:5	848	3	ἐστιν	εἰμί	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	070305 V- 3PAI-S-- ἐστιν ἐστιν ἐστί(ν) εἰμί
1corintios	3	5	1corintios 3:5	852	7	ἐστιν	εἰμί	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	070305 V- 3PAI-S-- ἐστιν ἐστιν ἐστί(ν) εἰμί
1corintios	3	5	1corintios 3:5	857	12	ἐπιστεύσατε,	πιστεύω	V-	2AAI-P--	V-2AAI-P--	finite_counted	yes	indicative	2	P	070305 V- 2AAI-P-- ἐπιστεύσατε, ἐπιστεύσατε ἐπιστεύσατε πιστεύω
1corintios	3	5	1corintios 3:5	863	18	ἔδωκεν.	δίδωμι	V-	3AAI-S--	V-3AAI-S--	finite_counted	yes	indicative	3	S	070305 V- 3AAI-S-- ἔδωκεν. ἔδωκεν ἔδωκε(ν) δίδωμι
1corintios	3	6	1corintios 3:6	865	2	ἐφύτευσα,	φυτεύω	V-	1AAI-S--	V-1AAI-S--	finite_counted	yes	indicative	1	S	070306 V- 1AAI-S-- ἐφύτευσα, ἐφύτευσα ἐφύτευσα φυτεύω
1corintios	3	6	1corintios 3:6	867	4	ἐπότισεν,	ποτίζω	V-	3AAI-S--	V-3AAI-S--	finite_counted	yes	indicative	3	S	070306 V- 3AAI-S-- ἐπότισεν, ἐπότισεν ἐπότισε(ν) ποτίζω
1corintios	3	6	1corintios 3:6	871	8	ηὔξανεν·	αὐξάνω	V-	3IAI-S--	V-3IAI-S--	finite_counted	yes	indicative	3	S	070306 V- 3IAI-S-- ηὔξανεν· ηὔξανεν ηὔξανε(ν) αὐξάνω
1corintios	3	7	1corintios 3:7	875	4	φυτεύων	φυτεύω	V-	-PAPNSM-	V--PAPNSM-	nonfinite_participle	no				070307 V- -PAPNSM- φυτεύων φυτεύων φυτεύων φυτεύω
1corintios	3	7	1corintios 3:7	876	5	ἐστίν	εἰμί	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	070307 V- 3PAI-S-- ἐστίν ἐστίν ἐστί(ν) εἰμί
1corintios	3	7	1corintios 3:7	880	9	ποτίζων,	ποτίζω	V-	-PAPNSM-	V--PAPNSM-	nonfinite_participle	no				070307 V- -PAPNSM- ποτίζων, ποτίζων ποτίζων ποτίζω
1corintios	3	7	1corintios 3:7	883	12	αὐξάνων	αὐξάνω	V-	-PAPNSM-	V--PAPNSM-	nonfinite_participle	no				070307 V- -PAPNSM- αὐξάνων αὐξάνων αὐξάνων αὐξάνω
1corintios	3	8	1corintios 3:8	886	2	φυτεύων	φυτεύω	V-	-PAPNSM-	V--PAPNSM-	nonfinite_participle	no				070308 V- -PAPNSM- φυτεύων φυτεύων φυτεύων φυτεύω
1corintios	3	8	1corintios 3:8	890	6	ποτίζων	ποτίζω	V-	-PAPNSM-	V--PAPNSM-	nonfinite_participle	no				070308 V- -PAPNSM- ποτίζων ποτίζων ποτίζων ποτίζω
1corintios	3	8	1corintios 3:8	892	8	εἰσιν,	εἰμί	V-	3PAI-P--	V-3PAI-P--	finite_counted	yes	indicative	3	P	070308 V- 3PAI-P-- εἰσιν, εἰσιν εἰσί(ν) εἰμί
1corintios	3	8	1corintios 3:8	898	14	λήμψεται	λαμβάνω	V-	3FMI-S--	V-3FMI-S--	finite_counted	yes	indicative	3	S	070308 V- 3FMI-S-- λήμψεται λήμψεται λήμψεται λαμβάνω
1corintios	3	9	1corintios 3:9	905	3	ἐσμεν	εἰμί	V-	1PAI-P--	V-1PAI-P--	finite_counted	yes	indicative	1	P	070309 V- 1PAI-P-- ἐσμεν ἐσμεν ἐσμέν εἰμί
1corintios	3	9	1corintios 3:9	911	9	ἐστε.	εἰμί	V-	2PAI-P--	V-2PAI-P--	finite_counted	yes	indicative	2	P	070309 V- 2PAI-P-- ἐστε. ἐστε ἐστέ εἰμί
1corintios	3	10	1corintios 3:10	918	7	δοθεῖσάν	δίδωμι	V-	-APPASF-	V--APPASF-	nonfinite_participle	no				070310 V- -APPASF- δοθεῖσάν δοθεῖσάν δοθεῖσαν δίδωμι
1corintios	3	10	1corintios 3:10	924	13	⸀ἔθηκα,	τίθημι	V-	1AAI-S--	V-1AAI-S--	finite_counted	yes	indicative	1	S	070310 V- 1AAI-S-- ⸀ἔθηκα, ἔθηκα ἔθηκα τίθημι
1corintios	3	10	1corintios 3:10	927	16	ἐποικοδομεῖ.	ἐποικοδομέω	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	070310 V- 3PAI-S-- ἐποικοδομεῖ. ἐποικοδομεῖ ἐποικοδομεῖ ἐποικοδομέω
1corintios	3	10	1corintios 3:10	930	19	βλεπέτω	βλέπω	V-	3PAD-S--	V-3PAD-S--	finite_counted	yes	imperative	3	S	070310 V- 3PAD-S-- βλεπέτω βλεπέτω βλεπέτω βλέπω
1corintios	3	10	1corintios 3:10	932	21	ἐποικοδομεῖ·	ἐποικοδομέω	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	070310 V- 3PAI-S-- ἐποικοδομεῖ· ἐποικοδομεῖ ἐποικοδομεῖ ἐποικοδομέω
1corintios	3	11	1corintios 3:11	937	5	δύναται	δύναμαι	V-	3PMI-S--	V-3PMI-S--	finite_counted	yes	indicative	3	S	070311 V- 3PMI-S-- δύναται δύναται δύναται δύναμαι
1corintios	3	11	1corintios 3:11	938	6	θεῖναι	τίθημι	V-	-AAN----	V--AAN----	nonfinite_infinitive	no				070311 V- -AAN---- θεῖναι θεῖναι θεῖναι τίθημι
1corintios	3	11	1corintios 3:11	941	9	κείμενον,	κεῖμαι	V-	-PMPASM-	V--PMPASM-	nonfinite_participle	no				070311 V- -PMPASM- κείμενον, κείμενον κείμενον κεῖμαι
1corintios	3	11	1corintios 3:11	943	11	ἐστιν	εἰμί	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	070311 V- 3PAI-S-- ἐστιν ἐστιν ἐστί(ν) εἰμί
1corintios	3	12	1corintios 3:12	949	4	ἐποικοδομεῖ	ἐποικοδομέω	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	070312 V- 3PAI-S-- ἐποικοδομεῖ ἐποικοδομεῖ ἐποικοδομεῖ ἐποικοδομέω
1corintios	3	13	1corintios 3:13	964	5	γενήσεται,	γίνομαι	V-	3FMI-S--	V-3FMI-S--	finite_counted	yes	indicative	3	S	070313 V- 3FMI-S-- γενήσεται, γενήσεται γενήσεται γίνομαι
1corintios	3	13	1corintios 3:13	968	9	δηλώσει·	δηλόω	V-	3FAI-S--	V-3FAI-S--	finite_counted	yes	indicative	3	S	070313 V- 3FAI-S-- δηλώσει· δηλώσει δηλώσει δηλόω
1corintios	3	13	1corintios 3:13	972	13	ἀποκαλύπτεται,	ἀποκαλύπτω	V-	3PPI-S--	V-3PPI-S--	finite_counted	yes	indicative	3	S	070313 V- 3PPI-S-- ἀποκαλύπτεται, ἀποκαλύπτεται ἀποκαλύπτεται ἀποκαλύπτω
1corintios	3	13	1corintios 3:13	978	19	ἐστιν	εἰμί	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	070313 V- 3PAI-S-- ἐστιν ἐστιν ἐστί(ν) εἰμί
1corintios	3	13	1corintios 3:13	982	23	δοκιμάσει.	δοκιμάζω	V-	3FAI-S--	V-3FAI-S--	finite_counted	yes	indicative	3	S	070313 V- 3FAI-S-- δοκιμάσει. δοκιμάσει δοκιμάσει δοκιμάζω
1corintios	3	14	1corintios 3:14	987	5	μενεῖ	μένω	V-	3FAI-S--	V-3FAI-S--	finite_counted	yes	indicative	3	S	070314 V- 3FAI-S-- μενεῖ μενεῖ μενεῖ μένω
1corintios	3	14	1corintios 3:14	989	7	ἐποικοδόμησεν,	ἐποικοδομέω	V-	3AAI-S--	V-3AAI-S--	finite_counted	yes	indicative	3	S	070314 V- 3AAI-S-- ἐποικοδόμησεν, ἐποικοδόμησεν ἐποικοδόμησε(ν) ἐποικοδομέω
1corintios	3	14	1corintios 3:14	991	9	λήμψεται·	λαμβάνω	V-	3FMI-S--	V-3FMI-S--	finite_counted	yes	indicative	3	S	070314 V- 3FMI-S-- λήμψεται· λήμψεται λήμψεται λαμβάνω
1corintios	3	15	1corintios 3:15	996	5	κατακαήσεται,	κατακαίω	V-	3FPI-S--	V-3FPI-S--	finite_counted	yes	indicative	3	S	070315 V- 3FPI-S-- κατακαήσεται, κατακαήσεται κατακαήσεται κατακαίω
1corintios	3	15	1corintios 3:15	997	6	ζημιωθήσεται,	ζημιόω	V-	3FPI-S--	V-3FPI-S--	finite_counted	yes	indicative	3	S	070315 V- 3FPI-S-- ζημιωθήσεται, ζημιωθήσεται ζημιωθήσεται ζημιόω
1corintios	3	15	1corintios 3:15	1000	9	σωθήσεται,	σῴζω	V-	3FPI-S--	V-3FPI-S--	finite_counted	yes	indicative	3	S	070315 V- 3FPI-S-- σωθήσεται, σωθήσεται σωθήσεται σῴζω
1corintios	3	16	1corintios 3:16	1007	2	οἴδατε	οἶδα	V-	2XAI-P--	V-2XAI-P--	finite_counted	yes	indicative	2	P	070316 V- 2XAI-P-- οἴδατε οἴδατε οἴδατε οἶδα
1corintios	3	16	1corintios 3:16	1011	6	ἐστε	εἰμί	V-	2PAI-P--	V-2PAI-P--	finite_counted	yes	indicative	2	P	070316 V- 2PAI-P-- ἐστε ἐστε ἐστέ εἰμί
1corintios	3	16	1corintios 3:16	1017	12	⸂οἰκεῖ	οἰκέω	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	070316 V- 3PAI-S-- ⸂οἰκεῖ οἰκεῖ οἰκεῖ οἰκέω
1corintios	3	17	1corintios 3:17	1026	7	φθείρει,	φθείρω	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	070317 V- 3PAI-S-- φθείρει, φθείρει φθείρει φθείρω
1corintios	3	17	1corintios 3:17	1027	8	φθερεῖ	φθείρω	V-	3FAI-S--	V-3FAI-S--	finite_counted	yes	indicative	3	S	070317 V- 3FAI-S-- φθερεῖ φθερεῖ φθερεῖ φθείρω
1corintios	3	17	1corintios 3:17	1037	18	ἐστιν,	εἰμί	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	070317 V- 3PAI-S-- ἐστιν, ἐστιν ἐστί(ν) εἰμί
1corintios	3	17	1corintios 3:17	1039	20	ἐστε	εἰμί	V-	2PAI-P--	V-2PAI-P--	finite_counted	yes	indicative	2	P	070317 V- 2PAI-P-- ἐστε ἐστε ἐστέ εἰμί
1corintios	3	18	1corintios 3:18	1043	3	ἐξαπατάτω·	ἐξαπατάω	V-	3PAD-S--	V-3PAD-S--	finite_counted	yes	imperative	3	S	070318 V- 3PAD-S-- ἐξαπατάτω· ἐξαπατάτω ἐξαπατάτω ἐξαπατάω
1corintios	3	18	1corintios 3:18	1046	6	δοκεῖ	δοκέω	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	070318 V- 3PAI-S-- δοκεῖ δοκεῖ δοκεῖ δοκέω
1corintios	3	18	1corintios 3:18	1048	8	εἶναι	εἰμί	V-	-PAN----	V--PAN----	nonfinite_infinitive	no				070318 V- -PAN---- εἶναι εἶναι εἶναι εἰμί
1corintios	3	18	1corintios 3:18	1056	16	γενέσθω,	γίνομαι	V-	3AMD-S--	V-3AMD-S--	finite_counted	yes	imperative	3	S	070318 V- 3AMD-S-- γενέσθω, γενέσθω γενέσθω γίνομαι
1corintios	3	18	1corintios 3:18	1058	18	γένηται	γίνομαι	V-	3AMS-S--	V-3AMS-S--	finite_counted	yes	subjunctive	3	S	070318 V- 3AMS-S-- γένηται γένηται γένηται γίνομαι
1corintios	3	19	1corintios 3:19	1070	11	ἐστιν·	εἰμί	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	070319 V- 3PAI-S-- ἐστιν· ἐστιν ἐστί(ν) εἰμί
1corintios	3	19	1corintios 3:19	1071	12	γέγραπται	γράφω	V-	3XPI-S--	V-3XPI-S--	finite_counted	yes	indicative	3	S	070319 V- 3XPI-S-- γέγραπται γέγραπται γέγραπται γράφω
1corintios	3	19	1corintios 3:19	1074	15	δρασσόμενος	δράσσομαι	V-	-PMPNSM-	V--PMPNSM-	nonfinite_participle	no				070319 V- -PMPNSM- δρασσόμενος δρασσόμενος δρασσόμενος δράσσομαι
1corintios	3	20	1corintios 3:20	1084	4	γινώσκει	γινώσκω	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	070320 V- 3PAI-S-- γινώσκει γινώσκει γινώσκει γινώσκω
1corintios	3	20	1corintios 3:20	1090	10	εἰσὶν	εἰμί	V-	3PAI-P--	V-3PAI-P--	finite_counted	yes	indicative	3	P	070320 V- 3PAI-P-- εἰσὶν εἰσὶν εἰσί(ν) εἰμί
1corintios	3	21	1corintios 3:21	1094	3	καυχάσθω	καυχάομαι	V-	3PMD-S--	V-3PMD-S--	finite_counted	yes	imperative	3	S	070321 V- 3PMD-S-- καυχάσθω καυχάσθω καυχάσθω καυχάομαι
1corintios	3	21	1corintios 3:21	1100	9	ἐστιν,	εἰμί	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	070321 V- 3PAI-S-- ἐστιν, ἐστιν ἐστί(ν) εἰμί
1corintios	3	22	1corintios 3:22	1114	14	ἐνεστῶτα	ἐνίστημι	V-	-XAPNPN-	V--XAPNPN-	nonfinite_participle	no				070322 V- -XAPNPN- ἐνεστῶτα ἐνεστῶτα ἐνεστῶτα ἐνίστημι
1corintios	3	22	1corintios 3:22	1116	16	μέλλοντα,	μέλλω	V-	-PAPNPN-	V--PAPNPN-	nonfinite_participle	no				070322 V- -PAPNPN- μέλλοντα, μέλλοντα μέλλοντα μέλλω
1corintios	4	1	1corintios 4:1	1127	3	λογιζέσθω	λογίζομαι	V-	3PMD-S--	V-3PMD-S--	finite_counted	yes	imperative	3	S	070401 V- 3PMD-S-- λογιζέσθω λογιζέσθω λογιζέσθω λογίζομαι
1corintios	4	2	1corintios 4:2	1138	3	ζητεῖται	ζητέω	V-	3PPI-S--	V-3PPI-S--	finite_counted	yes	indicative	3	S	070402 V- 3PPI-S-- ζητεῖται ζητεῖται ζητεῖται ζητέω
1corintios	4	2	1corintios 4:2	1145	10	εὑρεθῇ.	εὑρίσκω	V-	3APS-S--	V-3APS-S--	finite_counted	yes	subjunctive	3	S	070402 V- 3APS-S-- εὑρεθῇ. εὑρεθῇ εὑρεθῇ εὑρίσκω
1corintios	4	3	1corintios 4:3	1150	5	ἐστιν,	εἰμί	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	070403 V- 3PAI-S-- ἐστιν, ἐστιν ἐστί(ν) εἰμί
1corintios	4	3	1corintios 4:3	1154	9	ἀνακριθῶ	ἀνακρίνω	V-	1APS-S--	V-1APS-S--	finite_counted	yes	subjunctive	1	S	070403 V- 1APS-S-- ἀνακριθῶ ἀνακριθῶ ἀνακριθῶ ἀνακρίνω
1corintios	4	3	1corintios 4:3	1162	17	ἀνακρίνω·	ἀνακρίνω	V-	1PAI-S--	V-1PAI-S--	finite_counted	yes	indicative	1	S	070403 V- 1PAI-S-- ἀνακρίνω· ἀνακρίνω ἀνακρίνω ἀνακρίνω
1corintios	4	4	1corintios 4:4	1166	4	σύνοιδα,	σύνοιδα	V-	1XAI-S--	V-1XAI-S--	finite_counted	yes	indicative	1	S	070404 V- 1XAI-S-- σύνοιδα, σύνοιδα σύνοιδα σύνοιδα
1corintios	4	4	1corintios 4:4	1171	9	δεδικαίωμαι,	δικαιόω	V-	1XPI-S--	V-1XPI-S--	finite_counted	yes	indicative	1	S	070404 V- 1XPI-S-- δεδικαίωμαι, δεδικαίωμαι δεδικαίωμαι δικαιόω
1corintios	4	4	1corintios 4:4	1174	12	ἀνακρίνων	ἀνακρίνω	V-	-PAPNSM-	V--PAPNSM-	nonfinite_participle	no				070404 V- -PAPNSM- ἀνακρίνων ἀνακρίνων ἀνακρίνων ἀνακρίνω
1corintios	4	4	1corintios 4:4	1177	15	ἐστιν.	εἰμί	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	070404 V- 3PAI-S-- ἐστιν. ἐστιν ἐστί(ν) εἰμί
1corintios	4	5	1corintios 4:5	1183	6	κρίνετε,	κρίνω	V-	2PAD-P--	V-2PAD-P--	finite_counted	yes	imperative	2	P	070405 V- 2PAD-P-- κρίνετε, κρίνετε κρίνετε κρίνω
1corintios	4	5	1corintios 4:5	1186	9	ἔλθῃ	ἔρχομαι	V-	3AAS-S--	V-3AAS-S--	finite_counted	yes	subjunctive	3	S	070405 V- 3AAS-S-- ἔλθῃ ἔλθῃ ἔλθῃ ἔρχομαι
1corintios	4	5	1corintios 4:5	1191	14	φωτίσει	φωτίζω	V-	3FAI-S--	V-3FAI-S--	finite_counted	yes	indicative	3	S	070405 V- 3FAI-S-- φωτίσει φωτίσει φωτίσει φωτίζω
1corintios	4	5	1corintios 4:5	1197	20	φανερώσει	φανερόω	V-	3FAI-S--	V-3FAI-S--	finite_counted	yes	indicative	3	S	070405 V- 3FAI-S-- φανερώσει φανερώσει φανερώσει φανερόω
1corintios	4	5	1corintios 4:5	1206	29	γενήσεται	γίνομαι	V-	3FMI-S--	V-3FMI-S--	finite_counted	yes	indicative	3	S	070405 V- 3FMI-S-- γενήσεται γενήσεται γενήσεται γίνομαι
1corintios	4	6	1corintios 4:6	1214	4	μετεσχημάτισα	μετασχηματίζω	V-	1AAI-S--	V-1AAI-S--	finite_counted	yes	indicative	1	S	070406 V- 1AAI-S-- μετεσχημάτισα μετεσχημάτισα μετεσχημάτισα μετασχηματίζω
1corintios	4	6	1corintios 4:6	1224	14	μάθητε	μανθάνω	V-	2AAS-P--	V-2AAS-P--	finite_counted	yes	subjunctive	2	P	070406 V- 2AAS-P-- μάθητε μάθητε μάθητε μανθάνω
1corintios	4	6	1corintios 4:6	1229	19	⸀γέγραπται,	γράφω	V-	3XPI-S--	V-3XPI-S--	finite_counted	yes	indicative	3	S	070406 V- 3XPI-S-- ⸀γέγραπται, γέγραπται γέγραπται γράφω
1corintios	4	6	1corintios 4:6	1236	26	φυσιοῦσθε	φυσιόω	V-	2PPI-P--	V-2PPI-P--	finite_counted	yes	indicative	2	P	070406 V- 2PPI-P-- φυσιοῦσθε φυσιοῦσθε φυσιοῦσθε φυσιόω
1corintios	4	7	1corintios 4:7	1243	4	διακρίνει;	διακρίνω	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	070407 V- 3PAI-S-- διακρίνει; διακρίνει διακρίνει διακρίνω
1corintios	4	7	1corintios 4:7	1246	7	ἔχεις	ἔχω	V-	2PAI-S--	V-2PAI-S--	finite_counted	yes	indicative	2	S	070407 V- 2PAI-S-- ἔχεις ἔχεις ἔχεις ἔχω
1corintios	4	7	1corintios 4:7	1249	10	ἔλαβες;	λαμβάνω	V-	2AAI-S--	V-2AAI-S--	finite_counted	yes	indicative	2	S	070407 V- 2AAI-S-- ἔλαβες; ἔλαβες ἔλαβες λαμβάνω
1corintios	4	7	1corintios 4:7	1253	14	ἔλαβες,	λαμβάνω	V-	2AAI-S--	V-2AAI-S--	finite_counted	yes	indicative	2	S	070407 V- 2AAI-S-- ἔλαβες, ἔλαβες ἔλαβες λαμβάνω
1corintios	4	7	1corintios 4:7	1255	16	καυχᾶσαι	καυχάομαι	V-	2PMI-S--	V-2PMI-S--	finite_counted	yes	indicative	2	S	070407 V- 2PMI-S-- καυχᾶσαι καυχᾶσαι καυχᾶσαι καυχάομαι
1corintios	4	7	1corintios 4:7	1258	19	λαβών;	λαμβάνω	V-	-AAPNSM-	V--AAPNSM-	nonfinite_participle	no				070407 V- -AAPNSM- λαβών; λαβών λαβών λαμβάνω
1corintios	4	8	1corintios 4:8	1260	2	κεκορεσμένοι	κορέννυμι	V-	-XPPNPM-	V--XPPNPM-	nonfinite_participle	no				070408 V- -XPPNPM- κεκορεσμένοι κεκορεσμένοι κεκορεσμένοι κορέννυμι
1corintios	4	8	1corintios 4:8	1261	3	ἐστέ,	εἰμί	V-	2PAI-P--	V-2PAI-P--	finite_counted	yes	indicative	2	P	070408 V- 2PAI-P-- ἐστέ, ἐστέ ἐστέ εἰμί
1corintios	4	8	1corintios 4:8	1263	5	ἐπλουτήσατε,	πλουτέω	V-	2AAI-P--	V-2AAI-P--	finite_counted	yes	indicative	2	P	070408 V- 2AAI-P-- ἐπλουτήσατε, ἐπλουτήσατε ἐπλουτήσατε πλουτέω
1corintios	4	8	1corintios 4:8	1266	8	ἐβασιλεύσατε·	βασιλεύω	V-	2AAI-P--	V-2AAI-P--	finite_counted	yes	indicative	2	P	070408 V- 2AAI-P-- ἐβασιλεύσατε· ἐβασιλεύσατε ἐβασιλεύσατε βασιλεύω
1corintios	4	8	1corintios 4:8	1270	12	ἐβασιλεύσατε,	βασιλεύω	V-	2AAI-P--	V-2AAI-P--	finite_counted	yes	indicative	2	P	070408 V- 2AAI-P-- ἐβασιλεύσατε, ἐβασιλεύσατε ἐβασιλεύσατε βασιλεύω
1corintios	4	8	1corintios 4:8	1275	17	συμβασιλεύσωμεν.	συμβασιλεύω	V-	1AAS-P--	V-1AAS-P--	finite_counted	yes	subjunctive	1	P	070408 V- 1AAS-P-- συμβασιλεύσωμεν. συμβασιλεύσωμεν συμβασιλεύσωμεν συμβασιλεύω
1corintios	4	9	1corintios 4:9	1276	1	δοκῶ	δοκέω	V-	1PAI-S--	V-1PAI-S--	finite_counted	yes	indicative	1	S	070409 V- 1PAI-S-- δοκῶ δοκῶ δοκῶ δοκέω
1corintios	4	9	1corintios 4:9	1284	9	ἀπέδειξεν	ἀποδείκνυμι	V-	3AAI-S--	V-3AAI-S--	finite_counted	yes	indicative	3	S	070409 V- 3AAI-S-- ἀπέδειξεν ἀπέδειξεν ἀπέδειξε(ν) ἀποδείκνυμι
1corintios	4	9	1corintios 4:9	1289	14	ἐγενήθημεν	γίνομαι	V-	1API-P--	V-1API-P--	finite_counted	yes	indicative	1	P	070409 V- 1API-P-- ἐγενήθημεν ἐγενήθημεν ἐγενήθημεν γίνομαι
