BOOK	CH	VS	CLAUSE_ID	CLAUSE_TYPE	FINITE_G_IDX	FINITE_GREEK	FINITE_LEMMA	FINITE_RMAC	FINITE_CERTAINTY	CONNECTOR_ID	CONNECTOR_GREEK	CONNECTOR_KIND	CONNECTOR_RELATION	CONNECTOR_FUNCTION_STATUS	CONNECTOR_FUNCTION	SOURCE_CLAUSE	TARGET_CLAUSE	CONNECTION_CONFIDENCE	STATUS	NOTES
1corintios	14	24	C3	finite-anchor	11	ἐλέγχεται	ἐλέγχω	V-PPI-3S	certain	cn3	δέ	coordinating	coordination	suggested	coordinate/add	C2	C3	medium	suggested-relationship	function follows connector inventory; coordinating connector between finite clauses
1corintios	14	24	C3	finite-anchor	11	ἐλέγχεται	ἐλέγχω	V-PPI-3S	certain	cn4	ἢ	coordinating	alternative/comparison	suggested	alternative/comparison	C2	C3	medium	suggested-relationship	context-sensitive function; keep as suggested; coordinating connector between finite clauses
1corintios	14	24	C4	finite-anchor	14	ἀνακρίνεται	ἀνακρίνω	V-PPI-3S	certain										confirmed-finite-anchor	finite clause anchor with unresolved connector relationship
1corintios	14	25	C1	finite-anchor	07	γίνεται	γίνομαι	V-PMI-3S	certain	cn1	καὶ	coordinating	coordination	suggested	coordinate/add	C1	C2	medium	suggested-relationship	function follows connector inventory; coordinating connector between finite clauses
1corintios	14	25	C2	finite-anchor	13	προσκυνήσει	προσκυνέω	V-FAI-3S	certain	cn1	καὶ	coordinating	coordination	suggested	coordinate/add	C1	C2	medium	suggested-relationship	function follows connector inventory; coordinating connector between finite clauses
1corintios	14	25	C2	finite-anchor	13	προσκυνήσει	προσκυνέω	V-FAI-3S	certain	cn2	ὅτι	subordinating	content/cause	suggested	content-or-cause	C2	C3	medium	suggested-relationship	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause
1corintios	14	25	C3	finite-anchor	23	ἐστιν	εἰμί	V-PAI-3S	certain	cn2	ὅτι	subordinating	content/cause	suggested	content-or-cause	C2	C3	medium	suggested-relationship	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause
1corintios	14	26	C1	finite-anchor	03	ἐστιν	εἰμί	V-PAI-3S	certain	cn1	οὖν	coordinating	inference	suggested	inference/result		C1	low	suggested-relationship	function follows connector inventory; connector before first finite clause or source outside verse
1corintios	14	26	C1	finite-anchor	03	ἐστιν	εἰμί	V-PAI-3S	certain	cn2	ὅταν	subordinating	temporal/condition	suggested	temporal-or-condition	C1	C2	medium	suggested-relationship	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause
1corintios	14	26	C2	finite-anchor	06	συνέρχησθε	συνέρχομαι	V-PMS-2P	certain	cn2	ὅταν	subordinating	temporal/condition	suggested	temporal-or-condition	C1	C2	medium	suggested-relationship	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause
1corintios	14	26	C3	finite-anchor	09	ἔχει	ἔχω	V-PAI-3S	certain										confirmed-finite-anchor	finite clause anchor with unresolved connector relationship
1corintios	14	26	C4	finite-anchor	11	ἔχει	ἔχω	V-PAI-3S	certain										confirmed-finite-anchor	finite clause anchor with unresolved connector relationship
1corintios	14	26	C5	finite-anchor	13	ἔχει	ἔχω	V-PAI-3S	certain										confirmed-finite-anchor	finite clause anchor with unresolved connector relationship
1corintios	14	26	C6	finite-anchor	15	ἔχει	ἔχω	V-PAI-3S	certain										confirmed-finite-anchor	finite clause anchor with unresolved connector relationship
1corintios	14	26	C7	finite-anchor	17	ἔχει	ἔχω	V-PAI-3S	certain										confirmed-finite-anchor	finite clause anchor with unresolved connector relationship
1corintios	14	26	C8	finite-anchor	21	γινέσθω	γίνομαι	V-PMD-3S	certain										confirmed-finite-anchor	finite clause anchor with unresolved connector relationship
1corintios	14	27	C1	finite-anchor	04	λαλεῖ	λαλέω	V-PAI-3S	certain	cn1	εἴτε	coordinating	alternative	suggested	alternative		C1	low	suggested-relationship	function follows connector inventory; connector before first finite clause or source outside verse
1corintios	14	27	C1	finite-anchor	04	λαλεῖ	λαλέω	V-PAI-3S	certain	cn2	ἢ	coordinating	alternative/comparison	suggested	alternative/comparison	C1	C2	medium	suggested-relationship	context-sensitive function; keep as suggested; coordinating connector between finite clauses
1corintios	14	27	C1	finite-anchor	04	λαλεῖ	λαλέω	V-PAI-3S	certain	cn3	καὶ	coordinating	coordination	suggested	coordinate/add	C1	C2	medium	suggested-relationship	function follows connector inventory; coordinating connector between finite clauses
1corintios	14	27	C1	finite-anchor	04	λαλεῖ	λαλέω	V-PAI-3S	certain	cn4	καὶ	coordinating	coordination	suggested	coordinate/add	C1	C2	medium	suggested-relationship	function follows connector inventory; coordinating connector between finite clauses
1corintios	14	27	C2	finite-anchor	16	διερμηνευέτω	διερμηνεύω	V-PAD-3S	certain	cn2	ἢ	coordinating	alternative/comparison	suggested	alternative/comparison	C1	C2	medium	suggested-relationship	context-sensitive function; keep as suggested; coordinating connector between finite clauses
1corintios	14	27	C2	finite-anchor	16	διερμηνευέτω	διερμηνεύω	V-PAD-3S	certain	cn3	καὶ	coordinating	coordination	suggested	coordinate/add	C1	C2	medium	suggested-relationship	function follows connector inventory; coordinating connector between finite clauses
1corintios	14	27	C2	finite-anchor	16	διερμηνευέτω	διερμηνεύω	V-PAD-3S	certain	cn4	καὶ	coordinating	coordination	suggested	coordinate/add	C1	C2	medium	suggested-relationship	function follows connector inventory; coordinating connector between finite clauses
1corintios	14	28	C1	finite-anchor	04	ᾖ	εἰμί	V-PAS-3S	certain	cn1	ἐὰν	subordinating	condition	suggested	condition		C1	low	suggested-relationship	function follows connector inventory; target finite clause found; source not available in verse
1corintios	14	28	C1	finite-anchor	04	ᾖ	εἰμί	V-PAS-3S	certain	cn2	δὲ	coordinating	coordination	suggested	coordinate/add		C1	low	suggested-relationship	function follows connector inventory; connector before first finite clause or source outside verse
1corintios	14	28	C2	finite-anchor	06	σιγάτω	σιγάω	V-PAD-3S	certain	cn4	δὲ	coordinating	coordination	suggested	coordinate/add	C2	C3	medium	suggested-relationship	function follows connector inventory; coordinating connector between finite clauses
1corintios	14	28	C3	finite-anchor	11	λαλείτω	λαλέω	V-PAD-3S	certain	cn4	δὲ	coordinating	coordination	suggested	coordinate/add	C2	C3	medium	suggested-relationship	function follows connector inventory; coordinating connector between finite clauses
1corintios	14	28	C3	finite-anchor	11	λαλείτω	λαλέω	V-PAD-3S	certain	cn5	καὶ	coordinating	coordination	suggested	coordinate/add	C3		low	suggested-relationship	function follows connector inventory; connector after last finite clause or target outside verse
1corintios	14	29	C1	finite-anchor	06	λαλείτωσαν	λαλέω	V-PAD-3P	certain	cn1	δὲ	coordinating	coordination	suggested	coordinate/add		C1	low	suggested-relationship	function follows connector inventory; connector before first finite clause or source outside verse
1corintios	14	29	C1	finite-anchor	06	λαλείτωσαν	λαλέω	V-PAD-3P	certain	cn2	ἢ	coordinating	alternative/comparison	suggested	alternative/comparison		C1	low	suggested-relationship	context-sensitive function; keep as suggested; connector before first finite clause or source outside verse
1corintios	14	29	C1	finite-anchor	06	λαλείτωσαν	λαλέω	V-PAD-3P	certain	cn3	καὶ	coordinating	coordination	suggested	coordinate/add	C1	C2	medium	suggested-relationship	function follows connector inventory; coordinating connector between finite clauses
1corintios	14	29	C2	finite-anchor	10	διακρινέτωσαν	διακρίνω	V-PAD-3P	certain	cn3	καὶ	coordinating	coordination	suggested	coordinate/add	C1	C2	medium	suggested-relationship	function follows connector inventory; coordinating connector between finite clauses
1corintios	14	30	C1	finite-anchor	04	ἀποκαλυφθῇ	ἀποκαλύπτω	V-APS-3S	certain	cn1	ἐὰν	subordinating	condition	suggested	condition		C1	low	suggested-relationship	function follows connector inventory; target finite clause found; source not available in verse
1corintios	14	30	C1	finite-anchor	04	ἀποκαλυφθῇ	ἀποκαλύπτω	V-APS-3S	certain	cn2	δὲ	coordinating	coordination	suggested	coordinate/add		C1	low	suggested-relationship	function follows connector inventory; connector before first finite clause or source outside verse
1corintios	14	30	C2	finite-anchor	08	σιγάτω	σιγάω	V-PAD-3S	certain										confirmed-finite-anchor	finite clause anchor with unresolved connector relationship
1corintios	14	31	C1	finite-anchor	01	δύνασθε	δύναμαι	V-PMI-2P	certain	cn1	γὰρ	coordinating	cause/ground	suggested	ground/explanation	C1	C2	medium	suggested-relationship	function follows connector inventory; coordinating connector between finite clauses
1corintios	14	31	C1	finite-anchor	01	δύνασθε	δύναμαι	V-PMI-2P	certain	cn2	ἵνα	subordinating	purpose/result	suggested	purpose/result	C1	C2	medium	suggested-relationship	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause
1corintios	14	31	C2	finite-anchor	09	μανθάνωσιν	μανθάνω	V-PAS-3P	certain	cn1	γὰρ	coordinating	cause/ground	suggested	ground/explanation	C1	C2	medium	suggested-relationship	function follows connector inventory; coordinating connector between finite clauses
1corintios	14	31	C2	finite-anchor	09	μανθάνωσιν	μανθάνω	V-PAS-3P	certain	cn2	ἵνα	subordinating	purpose/result	suggested	purpose/result	C1	C2	medium	suggested-relationship	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause
1corintios	14	31	C2	finite-anchor	09	μανθάνωσιν	μανθάνω	V-PAS-3P	certain	cn3	καὶ	coordinating	coordination	suggested	coordinate/add	C2	C3	medium	suggested-relationship	function follows connector inventory; coordinating connector between finite clauses
1corintios	14	31	C3	finite-anchor	12	παρακαλῶνται	παρακαλέω	V-PPS-3P	certain	cn3	καὶ	coordinating	coordination	suggested	coordinate/add	C2	C3	medium	suggested-relationship	function follows connector inventory; coordinating connector between finite clauses
1corintios	14	32	C1	finite-anchor	05	ὑποτάσσεται	ὑποτάσσω	V-PPI-3S	certain	cn1	καὶ	coordinating	coordination	suggested	coordinate/add		C1	low	suggested-relationship	function follows connector inventory; connector before first finite clause or source outside verse
1corintios	14	33	C1	finite-anchor	03	ἐστιν	εἰμί	V-PAI-3S	certain	cn2	γάρ	coordinating	cause/ground	suggested	ground/explanation		C1	low	suggested-relationship	function follows connector inventory; connector before first finite clause or source outside verse
1corintios	14	33	C1	finite-anchor	03	ἐστιν	εἰμί	V-PAI-3S	certain	cn3	ἀλλὰ	coordinating	contrast	suggested	contrast	C1		low	suggested-relationship	function follows connector inventory; connector after last finite clause or target outside verse
1corintios	14	34	C1	finite-anchor	06	σιγάτωσαν	σιγάω	V-PAD-3P	certain	cn2	γὰρ	coordinating	cause/ground	suggested	ground/explanation	C1	C2	medium	suggested-relationship	function follows connector inventory; coordinating connector between finite clauses
1corintios	14	34	C2	finite-anchor	09	ἐπιτρέπεται	ἐπιτρέπω	V-PPI-3S	certain	cn2	γὰρ	coordinating	cause/ground	suggested	ground/explanation	C1	C2	medium	suggested-relationship	function follows connector inventory; coordinating connector between finite clauses
1corintios	14	34	C2	finite-anchor	09	ἐπιτρέπεται	ἐπιτρέπω	V-PPI-3S	certain	cn3	ἀλλὰ	coordinating	contrast	suggested	contrast	C2	C3	medium	suggested-relationship	function follows connector inventory; coordinating connector between finite clauses
1corintios	14	34	C3	finite-anchor	13	ὑποτασσέσθωσαν	ὑποτάσσω	V-PPD-3P	certain	cn3	ἀλλὰ	coordinating	contrast	suggested	contrast	C2	C3	medium	suggested-relationship	function follows connector inventory; coordinating connector between finite clauses
1corintios	14	34	C3	finite-anchor	13	ὑποτασσέσθωσαν	ὑποτάσσω	V-PPD-3P	certain	cn4	καθὼς	subordinating	comparison/manner	suggested	comparison/manner	C3	C4	medium	suggested-relationship	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause
1corintios	14	34	C3	finite-anchor	13	ὑποτασσέσθωσαν	ὑποτάσσω	V-PPD-3P	certain	cn5	καὶ	coordinating	coordination	suggested	coordinate/add	C3	C4	medium	suggested-relationship	function follows connector inventory; coordinating connector between finite clauses
