BOOK	CH	VS	CLAUSE_ID	FINITE_G_IDX	FINITE_GREEK	FINITE_LEMMA	FINITE_RMAC	SPAN_START	SPAN_END	SPAN_GIDX	SPAN_TEXT	SPAN_STATUS	BOUNDARY_NOTES
1corintios	7	5	C2	12	σχολάσητε	σχολάζω	V-AAS-2P	11	19	11,12,13,14,15,16,17,18,19	ἵνα ==σχολάσητε== τῇ προσευχῇ καὶ πάλιν ἐπὶ τὸ αὐτὸ	suggested-span	migrated subordinate connector ἵνα
1corintios	7	5	C3	20	ἦτε	εἰμί	V-PAS-2P	20	22	20,21,22	==ἦτε== ἵνα μὴ	suggested-span	neutral finite-anchor region
1corintios	7	5	C4	23	πειράζῃ	πειράζω	V-PAS-3S	23	30	23,24,25,26,27,28,29,30	==πειράζῃ== ὑμᾶς ὁ σατανᾶς διὰ τὴν ἀκρασίαν ὑμῶν	suggested-span	neutral finite-anchor region
1corintios	7	6	C1	03	λέγω	λέγω	V-PAI-1S	01	08	01,02,03,04,05,06,07,08	Τοῦτο δὲ ==λέγω== κατὰ συγγνώμην οὐ κατʼ ἐπιταγήν	suggested-span	neutral finite-anchor region
1corintios	7	7	C1	01	θέλω	θέλω	V-PAI-1S	01	11	01,02,03,04,05,06,07,08,09,10,11	==θέλω== δὲ πάντας ἀνθρώπους εἶναι ὡς καὶ ἐμαυτόν ἀλλὰ ἕκαστος ἴδιον	suggested-span	neutral finite-anchor region
1corintios	7	7	C2	12	ἔχει	ἔχω	V-PAI-3S	12	21	12,13,14,15,16,17,18,19,20,21	==ἔχει== χάρισμα ἐκ θεοῦ ὁ μὲν οὕτως ⸁ὁ δὲ οὕτως	suggested-span	neutral finite-anchor region
1corintios	7	8	C1	01	λέγω	λέγω	V-PAI-1S	01	09	01,02,03,04,05,06,07,08,09	==λέγω== δὲ τοῖς ἀγάμοις καὶ ταῖς χήραις καλὸν αὐτοῖς	suggested-span	neutral finite-anchor region
1corintios	7	8	C2	11	μείνωσιν	μένω	V-AAS-3P	10	13	10,11,12,13	ἐὰν ==μείνωσιν== ὡς κἀγώ	suggested-span	migrated subordinate connector ἐὰν
1corintios	7	9	C1	04	ἐγκρατεύονται	ἐγκρατεύομαι	V-PMI-3P	01	04	01,02,03,04	εἰ δὲ οὐκ ==ἐγκρατεύονται==	suggested-span	neutral finite-anchor region
1corintios	7	9	C2	05	γαμησάτωσαν	γαμέω	V-AAD-3P	05	07	05,06,07	==γαμησάτωσαν== κρεῖττον γάρ	suggested-span	neutral finite-anchor region
1corintios	7	9	C3	08	ἐστιν	εἰμί	V-PAI-3S	08	11	08,09,10,11	==ἐστιν== γαμῆσαι ἢ πυροῦσθαι	suggested-span	neutral finite-anchor region
1corintios	8	1	C1	05	οἴδαμεν	οἶδα	V-XAI-1P	01	08	01,02,03,04,05,06,07,08	περὶ δὲ τῶν εἰδωλοθύτων ==οἴδαμεν== ὅτι πάντες γνῶσιν	suggested-span	neutral finite-anchor region
1corintios	8	1	C2	09	ἔχομεν	ἔχω	V-PAI-1P	09	11	09,10,11	==ἔχομεν== ἡ γνῶσις	suggested-span	neutral finite-anchor region
1corintios	8	1	C3	12	φυσιοῖ	φυσιόω	V-PAI-3S	12	15	12,13,14,15	==φυσιοῖ== ἡ δὲ ἀγάπη	suggested-span	neutral finite-anchor region
1corintios	8	1	C4	16	οἰκοδομεῖ	οἰκοδομέω	V-PAI-3S	16	16	16	==οἰκοδομεῖ==	suggested-span	neutral finite-anchor region
1corintios	8	10	C1	04	ἴδῃ	ὁράω	V-AAS-3S	01	17	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17	ἐὰν γάρ τις ==ἴδῃ== σὲ τὸν ἔχοντα γνῶσιν ἐν εἰδωλείῳ κατακείμενον οὐχὶ ἡ συνείδησις αὐτοῦ ἀσθενοῦς ὄντος	suggested-span	neutral finite-anchor region
1corintios	8	10	C2	18	οἰκοδομηθήσεται	οἰκοδομέω	V-FPI-3S	18	23	18,19,20,21,22,23	==οἰκοδομηθήσεται== εἰς τὸ τὰ εἰδωλόθυτα ἐσθίειν	suggested-span	neutral finite-anchor region
1corintios	8	11	C1	01	ἀπόλλυται	ἀπόλλυμι	V-PPI-3S	01	13	01,02,03,04,05,06,07,08,09,10,11,12,13	==ἀπόλλυται== γὰρ ὁ ἀσθενῶν ἐν τῇ σῇ γνώσει ὁ ἀδελφὸς διʼ ὃν χριστὸς	suggested-span	neutral finite-anchor region
1corintios	8	11	C2	14	ἀπέθανεν	ἀποθνῄσκω	V-AAI-3S	14	14	14	==ἀπέθανεν==	suggested-span	neutral finite-anchor region
1corintios	8	12	C1	15	ἁμαρτάνετε	ἁμαρτάνω	V-PAI-2P	01	15	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15	οὕτως δὲ ἁμαρτάνοντες εἰς τοὺς ἀδελφοὺς καὶ τύπτοντες αὐτῶν τὴν συνείδησιν ἀσθενοῦσαν εἰς χριστὸν ==ἁμαρτάνετε==	suggested-span	neutral finite-anchor region
1corintios	8	13	C1	04	σκανδαλίζει	σκανδαλίζω	V-PAI-3S	01	09	01,02,03,04,05,06,07,08,09	διόπερ εἰ βρῶμα ==σκανδαλίζει== τὸν ἀδελφόν μου οὐ μὴ	suggested-span	neutral finite-anchor region
1corintios	8	13	C2	10	φάγω	ἐσθίω	V-AAS-1S	10	19	10,11,12,13,14,15,16,17,18,19	==φάγω== κρέα εἰς τὸν αἰῶνα ἵνα μὴ τὸν ἀδελφόν μου	suggested-span	neutral finite-anchor region
1corintios	8	13	C3	20	σκανδαλίσω	σκανδαλίζω	V-AAS-1S	20	20	20	==σκανδαλίσω==	suggested-span	neutral finite-anchor region
1corintios	8	2	C1	03	δοκεῖ	δοκέω	V-PAI-3S	01	06	01,02,03,04,05,06	εἴ τις ==δοκεῖ== ἐγνωκέναι τι οὔπω	suggested-span	neutral finite-anchor region
1corintios	8	2	C2	07	ἔγνω	γινώσκω	V-AAI-3S	07	08	07,08	==ἔγνω== καθὼς	suggested-span	neutral finite-anchor region
1corintios	8	2	C3	09	δεῖ	δέω	V-PAI-3S	09	10	09,10	==δεῖ== γνῶναι	suggested-span	neutral finite-anchor region
1corintios	8	3	C1	04	ἀγαπᾷ	ἀγαπάω	V-PAI-3S	01	07	01,02,03,04,05,06,07	εἰ δέ τις ==ἀγαπᾷ== τὸν θεόν οὗτος	suggested-span	neutral finite-anchor region
1corintios	8	3	C2	08	ἔγνωσται	γινώσκω	V-XPI-3S	08	10	08,09,10	==ἔγνωσται== ὑπʼ αὐτοῦ	suggested-span	neutral finite-anchor region
1corintios	8	4	C1	07	οἴδαμεν	οἶδα	V-XAI-1P	01	19	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19	περὶ τῆς βρώσεως οὖν τῶν εἰδωλοθύτων ==οἴδαμεν== ὅτι οὐδὲν εἴδωλον ἐν κόσμῳ καὶ ὅτι οὐδεὶς θεὸς εἰ μὴ εἷς	suggested-span	neutral finite-anchor region
1corintios	8	5	C1	04	εἰσὶν	εἰμί	V-PAI-3P	01	13	01,02,03,04,05,06,07,08,09,10,11,12,13	καὶ γὰρ εἴπερ ==εἰσὶν== λεγόμενοι θεοὶ εἴτε ἐν οὐρανῷ εἴτε ἐπὶ γῆς ὥσπερ	suggested-span	neutral finite-anchor region
1corintios	8	5	C2	14	εἰσὶν	εἰμί	V-PAI-3P	14	19	14,15,16,17,18,19	==εἰσὶν== θεοὶ πολλοὶ καὶ κύριοι πολλοί	suggested-span	neutral finite-anchor region
1corintios	8	7	C1	17	ἐσθίουσιν	ἐσθίω	V-PAI-3P	01	23	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23	ἀλλʼ οὐκ ἐν πᾶσιν ἡ γνῶσις τινὲς δὲ τῇ συνηθείᾳ ἕως ἄρτι τοῦ εἰδώλου ὡς εἰδωλόθυτον ==ἐσθίουσιν== καὶ ἡ συνείδησις αὐτῶν ἀσθενὴς οὖσα	suggested-span	neutral finite-anchor region
1corintios	8	7	C2	24	μολύνεται	μολύνω	V-PPI-3S	24	24	24	==μολύνεται==	suggested-span	neutral finite-anchor region
1corintios	8	8	C1	05	παραστήσει	παρίστημι	V-FAI-3S	01	09	01,02,03,04,05,06,07,08,09	βρῶμα δὲ ἡμᾶς οὐ ==παραστήσει== τῷ θεῷ οὔτε γὰρ	suggested-span	neutral finite-anchor region
1corintios	8	8	C2	11	φάγωμεν	ἐσθίω	V-AAS-1P	10	11	10,11	ἐὰν ==φάγωμεν==	suggested-span	migrated subordinate connector ἐὰν
1corintios	8	8	C3	12	περισσεύομεν	περισσεύω	V-PAI-1P	12	15	12,13,14,15	==περισσεύομεν== οὔτε ἐὰν μὴ	suggested-span	neutral finite-anchor region
1corintios	8	8	C4	16	φάγωμεν	ἐσθίω	V-AAS-1P	16	16	16	==φάγωμεν==	suggested-span	neutral finite-anchor region
1corintios	8	8	C5	17	ὑστερούμεθα	ὑστερέω	V-PPI-1P	17	17	17	==ὑστερούμεθα==	suggested-span	neutral finite-anchor region
1corintios	8	9	C1	01	βλέπετε	βλέπω	V-PAD-2P	01	09	01,02,03,04,05,06,07,08,09	==βλέπετε== δὲ μή πως ἡ ἐξουσία ὑμῶν αὕτη πρόσκομμα	suggested-span	neutral finite-anchor region
1corintios	8	9	C2	10	γένηται	γίνομαι	V-AMS-3S	10	12	10,11,12	==γένηται== τοῖς ἀσθενέσιν	suggested-span	neutral finite-anchor region
1corintios	9	1	C1	02	εἰμὶ	εἰμί	V-PAI-1S	01	04	01,02,03,04	οὐκ ==εἰμὶ== ἐλεύθερος οὐκ	suggested-span	neutral finite-anchor region
1corintios	9	1	C2	05	εἰμὶ	εἰμί	V-PAI-1S	05	11	05,06,07,08,09,10,11	==εἰμὶ== ἀπόστολος οὐχὶ ἰησοῦν τὸν κύριον ἡμῶν	suggested-span	neutral finite-anchor region
1corintios	9	1	C3	12	ἑόρακα	ὁράω	V-XAI-1S	12	17	12,13,14,15,16,17	==ἑόρακα== οὐ τὸ ἔργον μου ὑμεῖς	suggested-span	neutral finite-anchor region
1corintios	9	1	C4	18	ἐστε	εἰμί	V-PAI-2P	18	20	18,19,20	==ἐστε== ἐν κυρίῳ	suggested-span	neutral finite-anchor region
1corintios	9	10	C1	05	λέγει	λέγω	V-PAI-3S	01	08	01,02,03,04,05,06,07,08	ἢ διʼ ἡμᾶς πάντως ==λέγει== διʼ ἡμᾶς γὰρ	suggested-span	neutral finite-anchor region
1corintios	9	10	C2	09	ἐγράφη	γράφω	V-API-3S	09	09	09	==ἐγράφη==	suggested-span	neutral finite-anchor region
1corintios	9	10	C3	11	ὀφείλει	ὀφείλω	V-PAI-3S	10	23	10,11,12,13,14,15,16,17,18,19,20,21,22,23	ὅτι ==ὀφείλει== ἐπʼ ἐλπίδι ὁ ἀροτριῶν ἀροτριᾶν καὶ ὁ ἀλοῶν ἐπʼ ἐλπίδι τοῦ μετέχειν	suggested-span	migrated subordinate connector ὅτι
1corintios	9	11	C1	06	ἐσπείραμεν	σπείρω	V-AAI-1P	01	12	01,02,03,04,05,06,07,08,09,10,11,12	εἰ ἡμεῖς ὑμῖν τὰ πνευματικὰ ==ἐσπείραμεν== μέγα εἰ ἡμεῖς ὑμῶν τὰ σαρκικὰ	suggested-span	neutral finite-anchor region
1corintios	9	11	C2	13	θερίσομεν	θερίζω	V-FAI-1P	13	13	13	==θερίσομεν==	suggested-span	neutral finite-anchor region
1corintios	9	12	C1	06	μετέχουσιν	μετέχω	V-PAI-3P	01	11	01,02,03,04,05,06,07,08,09,10,11	εἰ ἄλλοι τῆς ὑμῶν ἐξουσίας ==μετέχουσιν== οὐ μᾶλλον ἡμεῖς ἀλλʼ οὐκ	suggested-span	neutral finite-anchor region
1corintios	9	12	C2	12	ἐχρησάμεθα	χράομαι	V-AMI-1P	12	17	12,13,14,15,16,17	==ἐχρησάμεθα== τῇ ἐξουσίᾳ ταύτῃ ἀλλὰ πάντα	suggested-span	neutral finite-anchor region
1corintios	9	12	C3	18	στέγομεν	στέγω	V-PAI-1P	18	22	18,19,20,21,22	==στέγομεν== ἵνα μή τινα ἐγκοπὴν	suggested-span	neutral finite-anchor region
1corintios	9	12	C4	23	δῶμεν	δίδωμι	V-AAS-1P	23	27	23,24,25,26,27	==δῶμεν== τῷ εὐαγγελίῳ τοῦ χριστοῦ	suggested-span	neutral finite-anchor region
1corintios	9	13	C1	02	οἴδατε	οἶδα	V-XAI-2P	01	11	01,02,03,04,05,06,07,08,09,10,11	οὐκ ==οἴδατε== ὅτι οἱ τὰ ἱερὰ ἐργαζόμενοι τὰ ἐκ τοῦ ἱεροῦ	suggested-span	neutral finite-anchor region
1corintios	9	13	C2	12	ἐσθίουσιν	ἐσθίω	V-PAI-3P	12	18	12,13,14,15,16,17,18	==ἐσθίουσιν== οἱ τῷ θυσιαστηρίῳ παρεδρεύοντες τῷ θυσιαστηρίῳ	suggested-span	neutral finite-anchor region
1corintios	9	13	C3	19	συμμερίζονται	συμμερίζομαι	V-PMI-3P	19	19	19	==συμμερίζονται==	suggested-span	neutral finite-anchor region
1corintios	9	14	C1	05	διέταξεν	διατάσσω	V-AAI-3S	01	13	01,02,03,04,05,06,07,08,09,10,11,12,13	οὕτως καὶ ὁ κύριος ==διέταξεν== τοῖς τὸ εὐαγγέλιον καταγγέλλουσιν ἐκ τοῦ εὐαγγελίου ζῆν	suggested-span	neutral finite-anchor region
1corintios	9	15	C1	04	κέχρημαι	χράομαι	V-XMI-1S	01	07	01,02,03,04,05,06,07	ἐγὼ δὲ οὐ ==κέχρημαι== οὐδενὶ τούτων οὐκ	suggested-span	neutral finite-anchor region
1corintios	9	15	C2	08	ἔγραψα	γράφω	V-AAI-1S	08	12	08,09,10,11,12	==ἔγραψα== δὲ ταῦτα ἵνα οὕτως	suggested-span	neutral finite-anchor region
1corintios	9	15	C3	13	γένηται	γίνομαι	V-AMS-3S	13	25	13,14,15,16,17,18,19,20,21,22,23,24,25	==γένηται== ἐν ἐμοί καλὸν γάρ μοι μᾶλλον ἀποθανεῖν ἤ— τὸ καύχημά μου οὐδεὶς	suggested-span	neutral finite-anchor region
1corintios	9	15	C4	26	κενώσει	κενόω	V-FAI-3S	26	26	26	==κενώσει==	suggested-span	neutral finite-anchor region
1corintios	9	16	C1	03	εὐαγγελίζωμαι	εὐαγγελίζω	V-PMS-1S	01	04	01,02,03,04	ἐὰν γὰρ ==εὐαγγελίζωμαι== οὐκ	suggested-span	neutral finite-anchor region
1corintios	9	16	C2	05	ἔστιν	εἰμί	V-PAI-3S	05	10	05,06,07,08,09,10	==ἔστιν== μοι καύχημα ἀνάγκη γάρ μοι	suggested-span	neutral finite-anchor region
1corintios	9	16	C3	11	ἐπίκειται	ἐπίκειμαι	V-PMI-3S	11	14	11,12,13,14	==ἐπίκειται== οὐαὶ γάρ μοί	suggested-span	neutral finite-anchor region
1corintios	9	16	C4	15	ἐστιν	εἰμί	V-PAI-3S	15	17	15,16,17	==ἐστιν== ἐὰν μὴ	suggested-span	neutral finite-anchor region
1corintios	9	16	C5	18	εὐαγγελίσωμαι	εὐαγγελίζω	V-AMS-1S	18	18	18	==εὐαγγελίσωμαι==	suggested-span	neutral finite-anchor region
1corintios	9	17	C1	05	πράσσω	πράσσω	V-PAI-1S	01	06	01,02,03,04,05,06	εἰ γὰρ ἑκὼν τοῦτο ==πράσσω== μισθὸν	suggested-span	neutral finite-anchor region
1corintios	9	17	C2	07	ἔχω	ἔχω	V-PAI-1S	07	11	07,08,09,10,11	==ἔχω== εἰ δὲ ἄκων οἰκονομίαν	suggested-span	neutral finite-anchor region
1corintios	9	17	C3	12	πεπίστευμαι	πιστεύω	V-XPI-1S	12	12	12	==πεπίστευμαι==	suggested-span	neutral finite-anchor region
1corintios	9	18	C1	04	ἐστιν	εἰμί	V-PAI-3S	01	09	01,02,03,04,05,06,07,08,09	τίς οὖν μού ==ἐστιν== ὁ μισθός ἵνα εὐαγγελιζόμενος ἀδάπανον	suggested-span	neutral finite-anchor region
1corintios	9	18	C2	10	θήσω	τίθημι	V-AAS-1S	10	22	10,11,12,13,14,15,16,17,18,19,20,21,22	==θήσω== τὸ εὐαγγέλιον εἰς τὸ μὴ καταχρήσασθαι τῇ ἐξουσίᾳ μου ἐν τῷ εὐαγγελίῳ	suggested-span	neutral finite-anchor region
1corintios	9	19	C1	08	ἐδούλωσα	δουλόω	V-AAI-1S	01	11	01,02,03,04,05,06,07,08,09,10,11	ἐλεύθερος γὰρ ὢν ἐκ πάντων πᾶσιν ἐμαυτὸν ==ἐδούλωσα== ἵνα τοὺς πλείονας	suggested-span	neutral finite-anchor region
1corintios	9	19	C2	12	κερδήσω	κερδαίνω	V-AAS-1S	12	12	12	==κερδήσω==	suggested-span	neutral finite-anchor region
1corintios	9	2	C1	04	εἰμὶ	εἰμί	V-PAI-1S	01	08	01,02,03,04,05,06,07,08	εἰ ἄλλοις οὐκ ==εἰμὶ== ἀπόστολος ἀλλά γε ὑμῖν	suggested-span	neutral finite-anchor region
1corintios	9	2	C2	09	εἰμι	εἰμί	V-PAI-1S	09	16	09,10,11,12,13,14,15,16	==εἰμι== ἡ γὰρ σφραγίς μου τῆς ἀποστολῆς ὑμεῖς	suggested-span	neutral finite-anchor region
1corintios	9	2	C3	17	ἐστε	εἰμί	V-PAI-2P	17	19	17,18,19	==ἐστε== ἐν κυρίῳ	suggested-span	neutral finite-anchor region
1corintios	9	20	C1	02	ἐγενόμην	γίνομαι	V-AMI-1S	01	08	01,02,03,04,05,06,07,08	καὶ ==ἐγενόμην== τοῖς ἰουδαίοις ὡς ἰουδαῖος ἵνα ἰουδαίους	suggested-span	neutral finite-anchor region
1corintios	9	20	C2	09	κερδήσω	κερδαίνω	V-AAS-1S	09	24	09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	==κερδήσω== τοῖς ὑπὸ νόμον ὡς ὑπὸ νόμον μὴ ὢν αὐτὸς ὑπὸ νόμον ἵνα τοὺς ὑπὸ νόμον	suggested-span	neutral finite-anchor region
1corintios	9	20	C3	25	κερδήσω	κερδαίνω	V-AAS-1S	25	25	25	==κερδήσω==	suggested-span	neutral finite-anchor region
1corintios	9	21	C1	13	κερδάνω	κερδαίνω	V-AAS-1S	01	15	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15	τοῖς ἀνόμοις ὡς ἄνομος μὴ ὢν ἄνομος θεοῦ ἀλλʼ ἔννομος χριστοῦ ἵνα ==κερδάνω== τοὺς ἀνόμους	suggested-span	neutral finite-anchor region
1corintios	9	22	C1	01	ἐγενόμην	γίνομαι	V-AMI-1S	01	07	01,02,03,04,05,06,07	==ἐγενόμην== τοῖς ἀσθενέσιν ἀσθενής ἵνα τοὺς ἀσθενεῖς	suggested-span	neutral finite-anchor region
1corintios	9	22	C2	08	κερδήσω	κερδαίνω	V-AAS-1S	08	10	08,09,10	==κερδήσω== τοῖς πᾶσιν	suggested-span	neutral finite-anchor region
1corintios	9	22	C3	11	γέγονα	γίνομαι	V-XAI-1S	11	15	11,12,13,14,15	==γέγονα== πάντα ἵνα πάντως τινὰς	suggested-span	neutral finite-anchor region
1corintios	9	22	C4	16	σώσω	σῴζω	V-AAS-1S	16	16	16	==σώσω==	suggested-span	neutral finite-anchor region
1corintios	9	23	C1	03	ποιῶ	ποιέω	V-PAI-1S	01	09	01,02,03,04,05,06,07,08,09	πάντα δὲ ==ποιῶ== διὰ τὸ εὐαγγέλιον ἵνα συγκοινωνὸς αὐτοῦ	suggested-span	neutral finite-anchor region
1corintios	9	23	C2	10	γένωμαι	γίνομαι	V-AMS-1S	10	10	10	==γένωμαι==	suggested-span	neutral finite-anchor region
1corintios	9	24	C1	02	οἴδατε	οἶδα	V-XAI-2P	01	09	01,02,03,04,05,06,07,08,09	οὐκ ==οἴδατε== ὅτι οἱ ἐν σταδίῳ τρέχοντες πάντες μὲν	suggested-span	neutral finite-anchor region
1corintios	9	24	C2	10	τρέχουσιν	τρέχω	V-PAI-3P	10	12	10,11,12	==τρέχουσιν== εἷς δὲ	suggested-span	neutral finite-anchor region
1corintios	9	24	C3	13	λαμβάνει	λαμβάνω	V-PAI-3S	13	16	13,14,15,16	==λαμβάνει== τὸ βραβεῖον οὕτως	suggested-span	neutral finite-anchor region
1corintios	9	24	C4	17	τρέχετε	τρέχω	V-PAD-2P	17	17	17	==τρέχετε==	suggested-span	neutral finite-anchor region
1corintios	9	24	C5	19	καταλάβητε	καταλαμβάνω	V-AAS-2P	18	19	18,19	ἵνα ==καταλάβητε==	suggested-span	migrated subordinate connector ἵνα
1corintios	9	25	C1	06	ἐγκρατεύεται	ἐγκρατεύομαι	V-PMI-3S	01	12	01,02,03,04,05,06,07,08,09,10,11,12	πᾶς δὲ ὁ ἀγωνιζόμενος πάντα ==ἐγκρατεύεται== ἐκεῖνοι μὲν οὖν ἵνα φθαρτὸν στέφανον	suggested-span	neutral finite-anchor region
1corintios	9	25	C2	13	λάβωσιν	λαμβάνω	V-AAS-3P	13	16	13,14,15,16	==λάβωσιν== ἡμεῖς δὲ ἄφθαρτον	suggested-span	neutral finite-anchor region
1corintios	9	26	C1	04	τρέχω	τρέχω	V-PAI-1S	01	08	01,02,03,04,05,06,07,08	ἐγὼ τοίνυν οὕτως ==τρέχω== ὡς οὐκ ἀδήλως οὕτως	suggested-span	neutral finite-anchor region
1corintios	9	26	C2	09	πυκτεύω	πυκτεύω	V-PAI-1S	09	13	09,10,11,12,13	==πυκτεύω== ὡς οὐκ ἀέρα δέρων	suggested-span	neutral finite-anchor region
1corintios	9	27	C1	02	ὑπωπιάζω	ὑπωπιάζω	V-PAI-1S	01	06	01,02,03,04,05,06	ἀλλὰ ==ὑπωπιάζω== μου τὸ σῶμα καὶ	suggested-span	neutral finite-anchor region
1corintios	9	27	C2	07	δουλαγωγῶ	δουλαγωγέω	V-PAI-1S	07	13	07,08,09,10,11,12,13	==δουλαγωγῶ== μή πως ἄλλοις κηρύξας αὐτὸς ἀδόκιμος	suggested-span	neutral finite-anchor region
1corintios	9	27	C3	14	γένωμαι	γίνομαι	V-AMS-1S	14	14	14	==γένωμαι==	suggested-span	neutral finite-anchor region
1corintios	9	3	C1	07	ἐστιν	εἰμί	V-PAI-3S	01	08	01,02,03,04,05,06,07,08	ἡ ἐμὴ ἀπολογία τοῖς ἐμὲ ἀνακρίνουσίν ==ἐστιν== αὕτη	suggested-span	neutral finite-anchor region
1corintios	9	4	C1	03	ἔχομεν	ἔχω	V-PAI-1P	01	07	01,02,03,04,05,06,07	μὴ οὐκ ==ἔχομεν== ἐξουσίαν φαγεῖν καὶ πεῖν	suggested-span	neutral finite-anchor region
1corintios	9	5	C1	03	ἔχομεν	ἔχω	V-PAI-1P	01	19	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19	μὴ οὐκ ==ἔχομεν== ἐξουσίαν ἀδελφὴν γυναῖκα περιάγειν ὡς καὶ οἱ λοιποὶ ἀπόστολοι καὶ οἱ ἀδελφοὶ τοῦ κυρίου καὶ κηφᾶς	suggested-span	neutral finite-anchor region
1corintios	9	6	C1	07	ἔχομεν	ἔχω	V-PAI-1P	01	10	01,02,03,04,05,06,07,08,09,10	ἢ μόνος ἐγὼ καὶ βαρναβᾶς οὐκ ==ἔχομεν== ἐξουσίαν μὴ ἐργάζεσθαι	suggested-span	neutral finite-anchor region
1corintios	9	7	C1	02	στρατεύεται	στρατεύομαι	V-PMI-3S	01	06	01,02,03,04,05,06	τίς ==στρατεύεται== ἰδίοις ὀψωνίοις ποτέ τίς	suggested-span	neutral finite-anchor region
1corintios	9	7	C2	07	φυτεύει	φυτεύω	V-PAI-3S	07	13	07,08,09,10,11,12,13	==φυτεύει== ἀμπελῶνα καὶ τὸν καρπὸν αὐτοῦ οὐκ	suggested-span	neutral finite-anchor region
1corintios	9	7	C3	14	ἐσθίει	ἐσθίω	V-PAI-3S	14	15	14,15	==ἐσθίει== τίς	suggested-span	neutral finite-anchor region
1corintios	9	7	C4	16	ποιμαίνει	ποιμαίνω	V-PAI-3S	16	24	16,17,18,19,20,21,22,23,24	==ποιμαίνει== ποίμνην καὶ ἐκ τοῦ γάλακτος τῆς ποίμνης οὐκ	suggested-span	neutral finite-anchor region
1corintios	9	7	C5	25	ἐσθίει	ἐσθίω	V-PAI-3S	25	25	25	==ἐσθίει==	suggested-span	neutral finite-anchor region
1corintios	9	8	C1	05	λαλῶ	λαλέω	V-PAI-1S	01	11	01,02,03,04,05,06,07,08,09,10,11	μὴ κατὰ ἄνθρωπον ταῦτα ==λαλῶ== ἢ καὶ ὁ νόμος ταῦτα οὐ	suggested-span	neutral finite-anchor region
1corintios	9	8	C2	12	λέγει	λέγω	V-PAI-3S	12	12	12	==λέγει==	suggested-span	neutral finite-anchor region
1corintios	9	9	C1	06	γέγραπται	γράφω	V-XPI-3S	01	07	01,02,03,04,05,06,07	ἐν γὰρ τῷ μωϋσέως νόμῳ ==γέγραπται== οὐ	suggested-span	neutral finite-anchor region
1corintios	9	9	C2	08	κημώσεις	κημόω	V-FAI-2S	08	13	08,09,10,11,12,13	==κημώσεις== βοῦν ἀλοῶντα μὴ τῶν βοῶν	suggested-span	neutral finite-anchor region
1corintios	9	9	C3	14	μέλει	μέλει	V-PAI-3S	14	16	14,15,16	==μέλει== τῷ θεῷ	suggested-span	neutral finite-anchor region
