decision	reason	greek_span	nbla_span	count	first_seen	last_seen	alignment_types
skip	count too low	ἑδραῖος	alguna	1	1corintios 7:37	1corintios 7:37	direct
skip	count too low	ἑκάστη	cada una	1	1cor 7:2	1cor 7:2	expanded
skip	count too low	ἑκάστῳ	esto	1	1corintios 7:17	1corintios 7:17	direct
skip	count too low	ἑκὼν	hago esto voluntariamente	1	1corintios 9:17	1corintios 9:17	expanded
skip	count too low	ἑνὶ	fuimos	1	1corintios 12:13	1corintios 12:13	direct
skip	count too low	ἑνὶ	espíritu	1	1corintios 12:9	1corintios 12:9	direct
skip	count too low	ἑνὸς	uno	1	1cor 4:6	1cor 4:6	direct
skip	count too low	ἑορτάζωμεν	celebremos la fiesta	1	1cor 5:8	1cor 5:8	expanded
skip	count too low	ἑρμηνεία	interpretación	1	1corintios 12:10	1corintios 12:10	direct
skip	count too low	ἑρμηνείαν	interpretación	1	1corintios 14:26	1corintios 14:26	direct
skip	count too low	ἑστήκατε	firmes	1	1corintios 15:1	1corintios 15:1	direct
skip	count too low	ἑτέρου	otro	1	1cor 4:6	1cor 4:6	direct
skip	count too low	ἑτέρων	este	1	1corintios 14:21	1corintios 14:21	direct
skip	count too low	ἑτέρῳ	a otro	1	1corintios 12:10	1corintios 12:10	expanded
skip	count too low	ἑτέρῳ	a	1	1corintios 12:9	1corintios 12:9	direct
skip	count too low	ἑτερογλώσσοις	y	1	1corintios 14:21	1corintios 14:21	direct
skip	count too low	ἑόρακα	nuestro	1	1corintios 9:1	1corintios 9:1	direct
skip	count too low	ἓν	se	1	1corintios 11:5	1corintios 11:5	direct
skip	count too low	ἓν	uno	1	1corintios 12:11	1corintios 12:11	direct
skip	count too low	ἓν	cuerpo	1	1corintios 12:13	1corintios 12:13	direct
skip	count too low	ἓν	mismo espíritu	1	1corintios 12:13	1corintios 12:13	expanded
skip	count too low	ἓν	de	1	1corintios 12:18	1corintios 12:18	direct
skip	count too low	ἓν	pero	1	1corintios 12:20	1corintios 12:20	direct
skip	count too low	ἓν	todos	1	1corintios 12:26	1corintios 12:26	direct
skip	count too low	ἔγνω	conoció	1	1cor 1:21	1cor 1:21	direct
skip	count too low	ἔγνω	ha conocido	1	1cor 2:16	1cor 2:16	expanded
skip	count too low	ἔγνω	ha aprendido	1	1cor 8:2	1cor 8:2	expanded
skip	count too low	ἔγνωκεν	conoce	1	1cor 2:11	1cor 2:11	direct
skip	count too low	ἔγνωκεν	ha entendido	1	1cor 2:8	1cor 2:8	expanded
skip	count too low	ἔγνωσαν	la hubieran entendido	1	1cor 2:8	1cor 2:8	expanded
skip	count too low	ἔγνωσται	es conocido	1	1corintios 8:3	1corintios 8:3	expanded
skip	count too low	ἔδωκεν	dio oportunidad	1	1cor 3:5	1cor 3:5	expanded
skip	count too low	ἔθετο	a	1	1corintios 12:18	1corintios 12:18	direct
skip	count too low	ἔθετο	dios	1	1corintios 12:28	1corintios 12:28	direct
skip	count too low	ἔθηκα	puse	1	1cor 3:10	1cor 3:10	direct
skip	count too low	ἔθνεσιν	para los gentiles	1	1cor 1:23	1cor 1:23	expanded
skip	count too low	ἔθνεσιν	gentiles	1	1cor 5:1	1cor 5:1	direct
skip	count too low	ἔθνη	cuando	1	1corintios 12:2	1corintios 12:2	direct
skip	count too low	ἔκλασεν	partió	1	1corintios 11:24	1corintios 11:24	direct
skip	count too low	ἔκρινά	me propuse	1	1cor 2:2	1cor 2:2	expanded
skip	count too low	ἔλαβεν	tomó	1	1corintios 11:23	1corintios 11:23	direct
skip	count too low	ἔλθω	vaya	1	1corintios 11:34	1corintios 11:34	direct
skip	count too low	ἔλθω	yo voy	1	1corintios 14:6	1corintios 14:6	expanded
skip	count too low	ἔλθω	iré	1	1cor 4:21	1cor 4:21	direct
skip	count too low	ἔλθῃ	lo	1	1corintios 13:10	1corintios 13:10	direct
skip	count too low	ἔνδοξοι	distinguidos	1	1cor 4:10	1cor 4:10	direct
skip	count too low	ἔνοχος	culpable	1	1corintios 11:27	1corintios 11:27	direct
skip	count too low	ἔξω	afuera	1	1cor 5:12	1cor 5:12	direct
skip	count too low	ἔξω	están fuera	1	1cor 5:13	1cor 5:13	expanded
skip	count too low	ἔπαινος	alabanza que le corresponda	1	1cor 4:5	1cor 4:5	expanded
skip	count too low	ἔπειτα	después	1	1corintios 12:28	1corintios 12:28	direct
skip	count too low	ἔπειτα	de	1	1corintios 12:28	1corintios 12:28	direct
skip	count too low	ἔπεμψα	he enviado	1	1cor 4:17	1cor 4:17	expanded
skip	count too low	ἔπεσαν	día	1	1corintios 10:8	1corintios 10:8	direct
skip	count too low	ἔπινον	bebían	1	1corintios 10:4	1corintios 10:4	direct
skip	count too low	ἔπιον	espiritual	1	1corintios 10:4	1corintios 10:4	direct
skip	count too low	ἔργον	acción	1	1cor 5:2	1cor 5:2	direct
skip	count too low	ἔργον	son	1	1corintios 9:1	1corintios 9:1	direct
skip	count too low	ἔριδες	discusiones	1	1cor 1:11	1cor 1:11	direct
skip	count too low	ἔρις	discusiones	1	1cor 3:3	1cor 3:3	direct
skip	count too low	ἔσεσθε	dicen	1	1corintios 14:9	1corintios 14:9	direct
skip	count too low	ἔσομαι	palabras seré	1	1corintios 14:11	1corintios 14:11	expanded
skip	count too low	ἔσονται	vendrán a ser	1	1cor 6:16	1cor 6:16	expanded
skip	count too low	ἔσται	será	1	1corintios 11:27	1corintios 11:27	direct
skip	count too low	ἔστιν	es	1	1corintios 11:20	1corintios 11:20	direct
skip	count too low	ἔστιν	solo	1	1corintios 12:14	1corintios 12:14	direct
skip	count too low	ἔσω	están dentro de la iglesia	1	1cor 5:12	1cor 5:12	expanded
skip	count too low	ἔτι	les	1	1corintios 12:31	1corintios 12:31	direct
skip	count too low	ἔτι	ahora	1	1cor 3:2	1cor 3:2	expanded
skip	count too low	ἔτι	todavía	1	1cor 3:3	1cor 3:3	direct
skip	count too low	ἔχει	reciben	1	1corintios 12:23	1corintios 12:23	direct
skip	count too low	ἔχει	aporte	1	1corintios 14:26	1corintios 14:26	direct
skip	count too low	ἔχει	ha recibido	1	1cor 7:7	1cor 7:7	expanded
skip	count too low	ἔχειν	sobre	1	1corintios 11:10	1corintios 11:10	direct
skip	count too low	ἔχειν	tiene	1	1cor 5:1	1cor 5:1	direct
skip	count too low	ἔχεις	tienes	1	1cor 4:7	1cor 4:7	direct
skip	count too low	ἔχετε	comer	1	1corintios 11:22	1corintios 11:22	direct
skip	count too low	ἔχετε	tienen	1	1cor 6:19	1cor 6:19	direct
skip	count too low	ἔχετε	tengan	1	1cor 6:7	1cor 6:7	direct
skip	count too low	ἔχητε	tengan	1	1cor 4:15	1cor 4:15	direct
skip	count too low	ἔχητε	tienen	1	1cor 6:4	1cor 6:4	direct
skip	count too low	ἔχομεν	la	1	1corintios 11:16	1corintios 11:16	direct
skip	count too low	ἔχομεν	tenemos	1	1cor 2:16	1cor 2:16	direct
skip	count too low	ἔχομεν	conocimiento	1	1corintios 8:1	1corintios 8:1	direct
skip	count too low	ἔχοντας	los alabaré	1	1corintios 11:22	1corintios 11:22	expanded
skip	count too low	ἔχοντες	que tienen	1	1corintios 7:29	1corintios 7:29	expanded
skip	count too low	ἔχοντες	la tuvieran	1	1corintios 7:29	1corintios 7:29	expanded
skip	count too low	ἔχω	no los	1	1corintios 12:21	1corintios 12:21	expanded
skip	count too low	ἔχω	ser	1	1corintios 13:1	1corintios 13:1	direct
skip	count too low	ἔχω	el	1	1corintios 13:2	1corintios 13:2	direct
skip	count too low	ἔχω	toda	1	1corintios 13:2	1corintios 13:2	direct
skip	count too low	ἔχω	nada	1	1corintios 13:2	1corintios 13:2	direct
skip	count too low	ἔχω	tengo amor	1	1corintios 13:3	1corintios 13:3	expanded
skip	count too low	ἔχω	del	1	1corintios 7:25	1corintios 7:25	direct
skip	count too low	ἔχων	cuando tiene	1	1cor 6:1	1cor 6:1	expanded
skip	count too low	ἔχων	tiene	1	1corintios 7:37	1corintios 7:37	direct
skip	count too low	ἕκαστον	los	1	1corintios 12:18	1corintios 12:18	direct
skip	count too low	ἕκαστον	a	1	1corintios 7:17	1corintios 7:17	direct
skip	count too low	ἕκαστος	porque al	1	1corintios 11:21	1corintios 11:21	expanded
skip	count too low	ἕκαστος	hermanos cada	1	1corintios 7:24	1corintios 7:24	expanded
skip	count too low	ἕλληνες	los griegos	1	1cor 1:22	1cor 1:22	expanded
skip	count too low	ἕλληνες	esclavos	1	1corintios 12:13	1corintios 12:13	direct
skip	count too low	ἕλλησιν	griegos	1	1cor 1:24	1cor 1:24	direct
skip	count too low	ἕν	uno	1	1corintios 12:12	1corintios 12:12	direct
skip	count too low	ἕν	un solo	1	1corintios 12:12	1corintios 12:12	expanded
skip	count too low	ἕν	una misma cosa	1	1cor 3:8	1cor 3:8	expanded
skip	count too low	ἕνα	profetizar	1	1corintios 14:31	1corintios 14:31	direct
skip	count too low	ἕξουσιν	en	1	1corintios 7:28	1corintios 7:28	direct
skip	count too low	ἕστηκεν	está	1	1corintios 7:37	1corintios 7:37	direct
skip	count too low	ἕτερον	prójimo	1	1cor 6:1	1cor 6:1	direct
skip	count too low	ἕτερος	no	1	1corintios 14:17	1corintios 14:17	direct
skip	count too low	ἕτερος	otro	1	1cor 3:4	1cor 3:4	direct
skip	count too low	ἕως	hasta que	1	1cor 4:5	1cor 4:5	expanded
skip	count too low	ἕως	comen	1	1corintios 8:7	1corintios 8:7	direct
skip	count too low	ἠγοράσθητε	han sido comprados	1	1cor 6:20	1cor 6:20	expanded
skip	count too low	ἠγοράσθητε	ustedes fueron comprados	1	1corintios 7:23	1corintios 7:23	expanded
skip	count too low	ἠδυνήθην	pude	1	1cor 3:1	1cor 3:1	direct
skip	count too low	ἠλεημένος	como el que habiendo recibido la misericordia	1	1corintios 7:25	1corintios 7:25	expanded
skip	count too low	ἠχῶν	que resuena	1	1corintios 13:1	1corintios 13:1	expanded
skip	count too low	ἡ	los	1	1corintios 10:4	1corintios 10:4	direct
skip	count too low	ἡ	un	1	1corintios 11:10	1corintios 11:10	direct
skip	count too low	ἡ	como	1	1corintios 11:12	1corintios 11:12	direct
skip	count too low	ἡ	es el	1	1corintios 11:25	1corintios 11:25	expanded
skip	count too low	ἡ	sería	1	1corintios 12:17	1corintios 12:17	direct
skip	count too low	ἡ	del	1	1corintios 12:17	1corintios 12:17	direct
skip	count too low	ἡ	ellos	1	1corintios 13:13	1corintios 13:13	direct
skip	count too low	ἡ	es	1	1corintios 13:4	1corintios 13:4	direct
skip	count too low	ἡ	toda	1	1corintios 14:23	1corintios 14:23	direct
skip	count too low	ἡ	reciba	1	1corintios 14:5	1corintios 14:5	direct
skip	count too low	ἡ	que	1	1cor 7:14	1cor 7:14	direct
skip	count too low	ἡ	virgen	1	1corintios 7:34	1corintios 7:34	direct
skip	count too low	ἡ	la mujer	1	1cor 7:4	1cor 7:4	expanded
skip	count too low	ἡ	envanece	1	1corintios 8:1	1corintios 8:1	direct
skip	count too low	ἡ	amor	1	1corintios 8:1	1corintios 8:1	direct
skip	count too low	ἡ	porque	1	1corintios 8:7	1corintios 8:7	direct
skip	count too low	ἡ	mi	1	1corintios 9:3	1corintios 9:3	direct
skip	count too low	ἡγίασται	es santificado	1	1cor 7:14	1cor 7:14	expanded
skip	count too low	ἡγίασται	es santificada	1	1cor 7:14	1cor 7:14	expanded
skip	count too low	ἡγιάσθητε	fueron santificados	1	1cor 6:11	1cor 6:11	expanded
skip	count too low	ἡγιασμένοις	a los que han sido santificados	1	1cor 1:2	1cor 1:2	expanded
skip	count too low	ἡμέρα	día	1	1cor 3:13	1cor 3:13	direct
skip	count too low	ἡμέρας	cualquier tribunal	1	1cor 4:3	1cor 4:3	expanded
skip	count too low	ἡμέρᾳ	veintitrés	1	1corintios 10:8	1corintios 10:8	direct
skip	count too low	ἡμεῖς	tenemos	1	1corintios 11:16	1corintios 11:16	direct
skip	count too low	ἡμεῖς	en	1	1corintios 12:13	1corintios 12:13	direct
skip	count too low	ἡμᾶς	nos a nosotros	1	1cor 6:14	1cor 6:14	expanded
skip	count too low	ἡμῖν	para nosotros	1	1cor 1:30	1cor 1:30	expanded
skip	count too low	ἡμῖν	para nosotros hay un solo dios el padre	1	1corintios 8:6	1corintios 8:6	expanded
skip	count too low	ἡμῶν	estuvieron	1	1corintios 10:1	1corintios 10:1	direct
skip	count too low	ἡμῶν	que consideramos	1	1corintios 12:23	1corintios 12:23	expanded
skip	count too low	ἡμῶν	presentables	1	1corintios 12:24	1corintios 12:24	direct
skip	count too low	ἡμῶν	nuestra	1	1cor 2:7	1cor 2:7	direct
skip	count too low	ἡμῶν	nosotros	1	1cor 4:8	1cor 4:8	direct
skip	count too low	ἡμῶν	jesús	1	1corintios 9:1	1corintios 9:1	direct
skip	count too low	ἡτοίμασεν	ha preparado	1	1cor 2:9	1cor 2:9	expanded
skip	count too low	ἢ	o provocaremos a celos al señor somos acaso más fuertes que él	1	1corintios 10:22	1corintios 10:22	expanded
skip	count too low	ἢ	de	1	1corintios 11:22	1corintios 11:22	direct
skip	count too low	ἢ	cabeza	1	1corintios 11:5	1corintios 11:5	direct
skip	count too low	ἢ	la cabeza	1	1corintios 12:21	1corintios 12:21	expanded
skip	count too low	ἢ	tres	1	1corintios 14:29	1corintios 14:29	direct
skip	count too low	ἢ	acaso	1	1corintios 14:36	1corintios 14:36	direct
skip	count too low	ἢ	o lo dice especialmente por nosotros sí se escribió por nosotros porque el que ara debe arar con esperanza y el que trilla debe trillar con la esperanza de recibir de la cosecha	1	1corintios 9:10	1corintios 9:10	expanded
skip	count too low	ἢ	o acaso solo bernabé y yo no tenemos el derecho a no trabajar	1	1corintios 9:6	1corintios 9:6	expanded
skip	count too low	ἣν	que	1	1cor 2:7	1cor 2:7	direct
skip	count too low	ἣν	esta sabiduría que	1	1cor 2:8	1cor 2:8	expanded
skip	count too low	ἤγειρεν	que resucitó	1	1cor 6:14	1cor 6:14	expanded
skip	count too low	ἤκουσεν	oyó	1	1cor 2:9	1cor 2:9	direct
skip	count too low	ἤμην	yo	1	1corintios 13:11	1corintios 13:11	direct
skip	count too low	ἥμαρτεν	ha	1	1corintios 7:28	1corintios 7:28	direct
skip	count too low	ἥμαρτες	pecado	1	1corintios 7:28	1corintios 7:28	direct
skip	count too low	ἥττημα	un fallo	1	1cor 6:7	1cor 6:7	expanded
skip	count too low	ἦλθον	fui	1	1cor 2:1	1cor 2:1	direct
skip	count too low	ἦν	era	1	1corintios 10:4	1corintios 10:4	direct
skip	count too low	ἦν	fueran	1	1corintios 12:19	1corintios 12:19	direct
skip	count too low	ἦσαν	todos	1	1corintios 10:1	1corintios 10:1	direct
skip	count too low	ἦτε	estén	1	1cor 1:10	1cor 1:10	direct
skip	count too low	ἦτε	eran paganos	1	1corintios 12:2	1corintios 12:2	expanded
skip	count too low	ἦτε	sean	1	1cor 5:7	1cor 5:7	direct
skip	count too low	ἦτε	eran	1	1cor 6:11	1cor 6:11	direct
skip	count too low	ἦτε	vuelvan	1	1cor 7:5	1cor 7:5	direct
skip	count too low	ἰαμάτων	ayudas	1	1corintios 12:28	1corintios 12:28	direct
skip	count too low	ἰαμάτων	de sanidad	1	1corintios 12:30	1corintios 12:30	expanded
skip	count too low	ἰαμάτων	de	1	1corintios 12:9	1corintios 12:9	direct
skip	count too low	ἰδίαις	nuestras propias	1	1cor 4:12	1cor 4:12	expanded
skip	count too low	ἰδίου	ha	1	1corintios 7:37	1corintios 7:37	direct
skip	count too low	ἰδίους	casa	1	1corintios 14:35	1corintios 14:35	direct
skip	count too low	ἰδίᾳ	a	1	1corintios 12:11	1corintios 12:11	direct
skip	count too low	ἰδίᾳ	hará	1	1corintios 7:37	1corintios 7:37	direct
skip	count too low	ἰδιώτου	no tiene ese don	1	1corintios 14:16	1corintios 14:16	expanded
skip	count too low	ἰδιῶται	o	1	1corintios 14:23	1corintios 14:23	direct
skip	count too low	ἰησοῦν	a jesucristo	1	1cor 2:2	1cor 2:2	expanded
skip	count too low	ἰησοῦν	he	1	1corintios 9:1	1corintios 9:1	direct
skip	count too low	ἰησοῦς	jesús	1	1corintios 11:23	1corintios 11:23	direct
skip	count too low	ἰησοῦς	anatema	1	1corintios 12:3	1corintios 12:3	direct
skip	count too low	ἰησοῦς	señor	1	1corintios 12:3	1corintios 12:3	direct
skip	count too low	ἰησοῦς	jesucristo	1	1cor 3:11	1cor 3:11	merged-forward
skip	count too low	ἰουδαίοις	para los judíos	1	1cor 1:23	1cor 1:23	expanded
skip	count too low	ἰουδαίοις	judíos	1	1cor 1:24	1cor 1:24	direct
skip	count too low	ἰουδαῖοι	los judíos	1	1cor 1:22	1cor 1:22	expanded
skip	count too low	ἰουδαῖοι	griegos	1	1corintios 12:13	1corintios 12:13	direct
skip	count too low	ἰσραὴλ	pueblo	1	1corintios 10:18	1corintios 10:18	direct
skip	count too low	ἰσχυρά	fuerte	1	1cor 1:27	1cor 1:27	direct
skip	count too low	ἰσχυροί	fuertes	1	1cor 4:10	1cor 4:10	direct
skip	count too low	ἰσχυρότερον	es más fuerte	1	1cor 1:25	1cor 1:25	expanded
skip	count too low	ἴδιον	uno	1	1corintios 11:21	1corintios 11:21	direct
skip	count too low	ἴδιον	su propia	1	1cor 3:8	1cor 3:8	expanded
skip	count too low	ἵνα	que se manifiesten entre	1	1corintios 11:19	1corintios 11:19	expanded
skip	count too low	ἵνα	disciplina para que no	1	1corintios 11:32	1corintios 11:32	expanded
skip	count too low	ἵνα	casa para que no	1	1corintios 11:34	1corintios 11:34	expanded
skip	count too low	ἵνα	si entregara mi cuerpo	1	1corintios 13:3	1corintios 13:3	expanded
skip	count too low	ἵνα	sobre todo que profeticen	1	1corintios 14:1	1corintios 14:1	expanded
skip	count too low	ἵνα	edificación de la iglesia	1	1corintios 14:12	1corintios 14:12	expanded
skip	count too low	ἵνα	también a otros antes	1	1corintios 14:19	1corintios 14:19	expanded
skip	count too low	ἵνα	uno para que todos	1	1corintios 14:31	1corintios 14:31	expanded
skip	count too low	ἵνα	profetizaran porque el que	1	1corintios 14:5	1corintios 14:5	expanded
skip	count too low	ἵνα	para que la iglesia	1	1corintios 14:5	1corintios 14:5	expanded
skip	count too low	ἵνα	a fin de	1	1cor 3:18	1cor 3:18	expanded
skip	count too low	ἵνα	que yo	1	1cor 4:3	1cor 4:3	expanded
skip	count too low	ἵνα	modo que de ahora	1	1corintios 7:29	1corintios 7:29	expanded
skip	count too low	ἵνα	del señor para ser	1	1corintios 7:34	1corintios 7:34	expanded
skip	count too low	ἵνα	restricción sino para promover	1	1corintios 7:35	1corintios 7:35	expanded
skip	count too low	ἵνα	para no causar estorbo al evangelio de cristo	1	1corintios 9:12	1corintios 9:12	expanded
skip	count too low	ἵνα	al predicar el evangelio	1	1corintios 9:18	1corintios 9:18	expanded
skip	count too low	ἵνα	para ganar al mayor número posible	1	1corintios 9:19	1corintios 9:19	expanded
skip	count too low	ἵνα	para poder ganar a los judíos	1	1corintios 9:20	1corintios 9:20	expanded
skip	count too low	ἵνα	para poder ganar a los que están bajo la ley	1	1corintios 9:20	1corintios 9:20	expanded
skip	count too low	ἵνα	para poder ganar a los que están sin ley	1	1corintios 9:21	1corintios 9:21	expanded
skip	count too low	ἵνα	hice débil para ganar	1	1corintios 9:22	1corintios 9:22	expanded
skip	count too low	ἵνα	para que por todos los medios salve a algunos	1	1corintios 9:22	1corintios 9:22	expanded
skip	count too low	ἵνα	ser partícipe de él	1	1corintios 9:23	1corintios 9:23	expanded
skip	count too low	ἵνα	de tal modo que	1	1corintios 9:24	1corintios 9:24	expanded
skip	count too low	ὀνομαζόμενος	llamándose	1	1cor 5:11	1cor 5:11	direct
